x center,y center,width,height,ImageID,labelID,Area,boxID
0.4684,0.5201,0.2123,0.4188,1485,12,0.0889,0
0.5287,0.5057,0.1951,0.4016,1486,9,0.0783,0
0.4668,0.5022,0.3367,0.2392,1487,12,0.0805,0
0.5066,0.5199,0.3367,0.2303,1488,12,0.0775,0
0.4456,0.4619,0.2122,0.3864,1489,9,0.082,0
0.5626,0.5109,0.2177,0.3755,1490,9,0.0817,0
0.549,0.519,0.4082,0.2503,1491,9,0.1022,0
0.5653,0.4755,0.3755,0.2612,1492,9,0.0981,0
0.5599,0.4973,0.3864,0.2503,1493,9,0.0967,0
0.5057,0.4828,0.1721,0.3901,1494,8,0.0671,0
0.451,0.4946,0.2231,0.3864,1495,9,0.0862,0
0.5517,0.5218,0.3918,0.2231,1496,9,0.0874,0
0.5,0.5,0.2122,0.3755,1497,9,0.0797,0
0.5027,0.5164,0.3886,0.2408,1498,9,0.0936,0
0.5599,0.549,0.234,0.3864,1499,9,0.0904,0
0.5575,0.5465,0.3886,0.2463,1500,9,0.0957,0
0.4891,0.4429,0.3755,0.2286,1501,9,0.0858,0
0.4537,0.5789,0.4027,0.2286,1502,9,0.0921,0
0.5653,0.4673,0.3973,0.234,1503,9,0.093,0
0.5082,0.4562,0.2244,0.3941,1504,9,0.0884,0
0.5544,0.5571,0.3864,0.2395,1505,9,0.0925,0
0.5029,0.4771,0.1549,0.3787,1506,8,0.0587,0
0.5172,0.5086,0.1721,0.4073,1507,8,0.0701,0
0.434,0.3967,0.1664,0.3901,1508,8,0.0649,0
0.5488,0.5143,0.1549,0.4073,1509,8,0.0631,0
0.4254,0.5115,0.1606,0.4016,1510,8,0.0645,0
0.4914,0.5344,0.1664,0.4016,1511,8,0.0668,0
0.4742,0.4828,0.1664,0.3901,1512,8,0.0649,0
0.5544,0.5245,0.2231,0.3701,1513,9,0.0826,0
0.4836,0.4672,0.2408,0.3831,1514,9,0.0923,0
0.5143,0.5,0.1779,0.4016,1515,8,0.0714,0
0.4742,0.5201,0.1549,0.3959,1516,8,0.0613,0
0.4684,0.5201,0.1664,0.4073,1517,8,0.0678,0
0.4627,0.4771,0.1664,0.3787,1518,8,0.063,0
0.4943,0.4684,0.1606,0.3844,1519,8,0.0618,0
0.4971,0.4857,0.1549,0.3844,1520,8,0.0595,0
0.4598,0.4943,0.1492,0.3901,1521,8,0.0582,0
0.4971,0.457,0.1549,0.3844,1522,8,0.0595,0
0.5115,0.4771,0.1492,0.3787,1523,8,0.0565,0
0.4943,0.4971,0.1606,0.3844,1524,8,0.0618,0
0.5143,0.4771,0.1434,0.3787,1525,8,0.0543,0
0.4456,0.4891,0.2122,0.3755,1526,9,0.0797,0
0.4312,0.4312,0.1606,0.3901,1527,8,0.0627,0
0.4799,0.4197,0.1664,0.4016,1528,8,0.0668,0
0.4283,0.4312,0.1664,0.3901,1529,8,0.0649,0
0.543,0.4971,0.1664,0.3959,1530,8,0.0659,0
0.5653,0.5109,0.2231,0.3864,1531,9,0.0862,0
0.3546,0.4743,0.3878,0.4448,1532,0,0.1725,0
0.5,0.5057,0.1654,0.3935,1533,8,0.0651,0
0.52,0.4772,0.2167,0.3707,1534,9,0.0803,0
0.269,0.4772,0.2167,0.3707,1534,9,0.0803,1
0.4002,0.5969,0.2053,0.3821,1535,9,0.0784,0
0.4002,0.5228,0.2167,0.3935,1536,9,0.0853,0
0.4025,0.5229,0.2065,0.3901,1537,9,0.0806,0
0.3853,0.5545,0.2065,0.3844,1538,9,0.0794,0
0.5057,0.4943,0.2452,0.4733,1539,12,0.1161,0
0.466,0.4422,0.381,0.4014,1540,8,0.1529,0
0.4728,0.4932,0.1905,0.3129,1541,8,0.0596,0
0.5363,0.5159,0.3447,0.2494,1542,9,0.086,0
0.4116,0.4977,0.2313,0.3311,1543,9,0.0766,0
0.4614,0.5547,0.399,0.4054,1544,9,0.1617,0
0.4832,0.5101,0.4494,0.4762,1545,12,0.214,0
0.5889,0.4627,0.2123,0.3844,1546,9,0.0816,0
0.4971,0.4886,0.2238,0.4619,1547,8,0.1034,0
0.4971,0.4914,0.1483,0.365,1548,8,0.0541,0
0.5228,0.4943,0.154,0.3821,1549,8,0.0588,0
0.5287,0.4943,0.1492,0.3901,1550,8,0.0582,0
0.52,0.4629,0.1597,0.3878,1551,8,0.0619,0
0.5228,0.5143,0.1654,0.3878,1552,8,0.0641,0
0.5285,0.4943,0.1426,0.3821,1553,8,0.0545,0
0.4515,0.5428,0.1597,0.3992,1554,8,0.0637,0
0.4886,0.5542,0.154,0.3992,1555,8,0.0615,0
0.4971,0.52,0.1711,0.3878,1556,8,0.0663,0
0.4857,0.5684,0.1597,0.3821,1557,8,0.061,0
0.4914,0.5656,0.1711,0.3878,1558,8,0.0663,0
0.5,0.5029,0.4049,0.2509,1559,9,0.1016,0
0.4715,0.52,0.154,0.3878,1560,8,0.0597,0
0.3859,0.5314,0.211,0.365,1561,9,0.077,0
0.5855,0.5114,0.1768,0.3707,1562,9,0.0655,0
0.5827,0.5143,0.1825,0.365,1563,9,0.0666,0
0.4627,0.6721,0.2697,0.6081,1564,0,0.164,0
0.4772,0.4373,0.2224,0.3935,1565,0,0.0875,0
0.5086,0.5599,0.2509,0.479,1566,12,0.1202,0
0.3802,0.5314,0.1882,0.365,1567,9,0.0687,0
0.6369,0.52,0.1882,0.365,1567,9,0.0687,1
0.6397,0.634,0.2053,0.3764,1568,9,0.0773,0
0.3774,0.634,0.2053,0.3764,1568,9,0.0773,1
0.3859,0.4686,0.1996,0.365,1569,9,0.0729,0
0.654,0.4686,0.1996,0.365,1569,9,0.0729,1
0.52,0.4373,0.1825,0.3935,1570,8,0.0718,0
0.4971,0.5201,0.2811,0.4303,1571,0,0.121,0
0.4572,0.4943,0.2167,0.4163,1572,0,0.0902,0
0.5342,0.4681,0.3281,0.2962,1573,2,0.0972,0
0.5456,0.3631,0.2794,0.1654,1574,5,0.0462,0
0.5798,0.4943,0.3365,0.5646,1575,0,0.19,0
0.52,0.4572,0.2395,0.4106,1576,0,0.0983,0
0.5228,0.4458,0.2224,0.4562,1577,0,0.1015,0
0.4829,0.443,0.2224,0.3935,1578,0,0.0875,0
0.4829,0.5114,0.1882,0.3821,1579,9,0.0719,0
0.5969,0.4829,0.211,0.3593,1580,9,0.0758,0
0.5969,0.5086,0.1996,0.3878,1581,9,0.0774,0
0.5941,0.5029,0.1939,0.365,1582,9,0.0708,0
0.5713,0.366,0.1939,0.365,1583,9,0.0708,0
0.3774,0.4401,0.1825,0.3536,1584,9,0.0645,0
0.4572,0.4601,0.1939,0.3707,1585,9,0.0719,0
0.4829,0.5371,0.1882,0.3536,1586,9,0.0665,0
0.4658,0.5086,0.1882,0.3764,1587,9,0.0708,0
0.5912,0.5086,0.1768,0.3764,1588,9,0.0665,0
0.4601,0.5428,0.1996,0.3764,1589,9,0.0751,0
0.5257,0.5228,0.1939,0.3935,1590,9,0.0763,0
0.52,0.5257,0.1711,0.3992,1591,8,0.0683,0
0.5257,0.5171,0.1711,0.4049,1592,8,0.0693,0
0.5057,0.5,0.1768,0.4049,1593,8,0.0716,0
0.5,0.5599,0.154,0.3878,1594,8,0.0597,0
0.557,0.2263,0.3821,0.1654,1595,8,0.0632,0
0.557,0.4943,0.3821,0.1654,1595,8,0.0632,1
0.5,0.239,0.3787,0.1549,1596,8,0.0587,0
0.4885,0.5143,0.3787,0.1549,1596,8,0.0587,1
0.5029,0.2447,0.3729,0.1549,1597,8,0.0578,0
0.4914,0.5201,0.3729,0.1549,1597,8,0.0578,1
0.4829,0.5257,0.3935,0.1711,1598,8,0.0673,0
0.4829,0.7823,0.3935,0.1711,1598,8,0.0673,1
0.4971,0.5086,0.3959,0.1779,1599,8,0.0704,0
0.4914,0.7897,0.3959,0.1779,1599,8,0.0704,1
0.4971,0.2263,0.3878,0.1654,1600,8,0.0641,0
0.4914,0.4829,0.3878,0.1654,1600,8,0.0641,1
0.5115,0.4914,0.3901,0.1549,1601,8,0.0604,0
0.5115,0.2217,0.3901,0.1549,1601,8,0.0604,1
0.5201,0.5057,0.3959,0.1721,1602,8,0.0681,0
0.5201,0.7754,0.3959,0.1721,1602,8,0.0681,1
0.4943,0.5,0.3935,0.1654,1603,8,0.0651,0
0.4259,0.5143,0.4049,0.2167,1604,9,0.0877,0
0.5485,0.5057,0.3878,0.2224,1605,9,0.0863,0
0.4943,0.5143,0.1606,0.3844,1606,8,0.0618,0
0.5459,0.5115,0.2295,0.4475,1607,12,0.1027,0
0.7983,0.4943,0.1951,0.4475,1607,9,0.0873,1
0.4742,0.5172,0.2467,0.4246,1608,0,0.1047,0
0.1959,0.5057,0.2754,0.4934,1608,8,0.1359,1
0.4684,0.5115,0.3844,0.1606,1609,8,0.0618,0
0.4828,0.5029,0.4016,0.1434,1610,8,0.0576,0
0.5201,0.5115,0.3959,0.1606,1611,8,0.0636,0
0.2849,0.4857,0.1664,0.3959,1612,8,0.0659,0
0.5488,0.4857,0.1664,0.3959,1612,8,0.0659,1
0.5143,0.5086,0.1483,0.3878,1613,8,0.0575,0
0.7823,0.5029,0.1483,0.3878,1613,8,0.0575,1
0.5029,0.5287,0.1434,0.3787,1614,8,0.0543,0
0.7725,0.5229,0.1434,0.3787,1614,8,0.0543,1
0.4943,0.4885,0.1951,0.3787,1615,8,0.0739,0
0.4857,0.5057,0.1825,0.4049,1616,8,0.0739,0
0.5516,0.5172,0.1606,0.4131,1617,8,0.0664,0
0.4857,0.4713,0.1779,0.3901,1618,9,0.0694,0
0.5201,0.4799,0.1434,0.3729,1619,8,0.0535,0
0.7897,0.4857,0.1434,0.3729,1619,8,0.0535,1
0.5201,0.5172,0.1549,0.3787,1620,8,0.0587,0
0.7955,0.5229,0.1549,0.3787,1620,8,0.0587,1
0.5402,0.4971,0.1721,0.3844,1621,8,0.0662,0
0.4914,0.4742,0.3844,0.1434,1622,8,0.0551,0
0.4914,0.7438,0.3844,0.1434,1622,8,0.0551,1
0.4715,0.4629,0.1768,0.3878,1623,8,0.0686,0
0.4715,0.5057,0.3935,0.1654,1624,8,0.0651,0
0.4715,0.7623,0.3935,0.1654,1624,8,0.0651,1
0.5342,0.52,0.4505,0.2167,1625,12,0.0976,0
0.538,0.462,0.3219,0.2146,1626,8,0.0691,0
0.462,0.234,0.3219,0.2146,1626,8,0.0691,1
0.5156,0.4978,0.3219,0.2146,1627,8,0.0691,0
0.4396,0.2742,0.3219,0.2146,1627,8,0.0691,1
0.5246,0.4575,0.3219,0.1878,1628,8,0.0605,0
0.6051,0.69,0.3219,0.1878,1628,8,0.0605,1
0.527,0.4124,0.3055,0.1842,1629,8,0.0563,0
0.6033,0.646,0.3055,0.1842,1629,8,0.0563,1
0.5,0.4553,0.3085,0.1833,1630,8,0.0566,0
0.5805,0.6789,0.3085,0.1833,1630,8,0.0566,1
0.4419,0.2496,0.3085,0.1833,1631,8,0.0566,0
0.5268,0.4776,0.3085,0.1833,1631,8,0.0566,1
0.4575,0.4933,0.3219,0.2146,1632,8,0.0691,0
0.5335,0.7169,0.3219,0.2146,1632,8,0.0691,1
0.4128,0.1982,0.3219,0.1878,1633,8,0.0605,0
0.4978,0.4262,0.3219,0.1878,1633,8,0.0605,1
0.4531,0.4888,0.313,0.1878,1634,8,0.0588,0
0.5335,0.7213,0.313,0.1878,1634,8,0.0588,1
0.4352,0.2228,0.304,0.1923,1635,8,0.0585,0
0.5201,0.4553,0.304,0.1923,1635,8,0.0585,1
0.5029,0.4943,0.3844,0.1606,1636,8,0.0618,0
0.4914,0.2418,0.3844,0.1606,1636,8,0.0618,1
0.4601,0.5,0.3935,0.154,1637,8,0.0606,0
0.4658,0.7509,0.3935,0.154,1637,8,0.0606,1
0.5143,0.4771,0.3729,0.1606,1638,8,0.0599,0
0.5201,0.7295,0.3729,0.1606,1638,8,0.0599,1
0.5688,0.2275,0.4016,0.1664,1639,8,0.0668,0
0.5861,0.4799,0.4016,0.1664,1639,8,0.0668,1
0.5775,0.2504,0.4073,0.1779,1640,8,0.0724,0
0.5832,0.5086,0.4073,0.1779,1640,8,0.0724,1
0.4772,0.4943,0.3593,0.1654,1641,8,0.0594,0
0.4886,0.7452,0.3593,0.1654,1641,8,0.0594,1
0.4487,0.4971,0.3593,0.2167,1642,9,0.0779,0
0.4886,0.4914,0.3935,0.2281,1643,9,0.0898,0
0.5114,0.4971,0.3935,0.2509,1644,9,0.0987,0
0.4772,0.2348,0.3821,0.1597,1645,8,0.061,0
0.4829,0.4914,0.3821,0.1597,1645,8,0.061,1
0.5086,0.2633,0.365,0.1597,1646,8,0.0583,0
0.5143,0.5143,0.365,0.1597,1646,8,0.0583,1
0.4971,0.5,0.4073,0.1721,1647,8,0.0701,0
0.4971,0.7524,0.4073,0.1721,1647,8,0.0701,1
0.4886,0.4943,0.3935,0.1654,1648,8,0.0651,0
0.4943,0.7452,0.3935,0.1654,1648,8,0.0651,1
0.5143,0.4885,0.3844,0.1606,1649,8,0.0618,0
0.5316,0.7467,0.3844,0.1606,1649,8,0.0618,1
0.4857,0.5057,0.3844,0.218,1650,9,0.0838,0
0.4742,0.2533,0.3844,0.218,1650,9,0.0838,1
0.4885,0.5229,0.3787,0.218,1651,9,0.0826,0
0.4943,0.7697,0.3787,0.218,1651,9,0.0826,1
0.5171,0.5285,0.3821,0.2338,1652,9,0.0893,0
0.5257,0.5086,0.3992,0.1711,1653,8,0.0683,0
0.5257,0.7652,0.3992,0.1711,1653,8,0.0683,1
0.5064,0.4871,0.4762,0.5277,1654,0,0.2513,0
0.4772,0.5228,0.3418,0.2233,1655,0,0.0763,0
0.4368,0.66,0.4539,0.6324,1656,12,0.287,0
0.4294,0.4635,0.2005,0.2871,1657,9,0.0576,0
0.5661,0.5501,0.2005,0.2871,1658,9,0.0576,0
0.5797,0.5068,0.1914,0.2734,1659,9,0.0523,0
0.6071,0.5547,0.2096,0.278,1660,9,0.0583,0
0.4271,0.4749,0.1959,0.2643,1661,9,0.0518,0
0.4888,0.4963,0.6324,0.5729,1662,8,0.3623,0
0.5091,0.5023,0.3053,0.2096,1663,9,0.064,0
0.4675,0.4964,0.57,0.4834,1664,0,0.2755,0
0.4963,0.522,0.4762,0.5275,1665,7,0.2512,0
0.4768,0.5,0.2823,0.2191,1666,9,0.0619,0
0.3791,0.6136,0.3297,0.3883,1667,11,0.128,0
0.5245,0.521,0.4552,0.5322,1668,8,0.2423,0
0.507,0.5175,0.5182,0.5532,1669,9,0.2867,0
0.4583,0.5957,0.2209,0.3289,1670,5,0.0727,0
0.5046,0.5046,0.278,0.1959,1671,9,0.0545,0
0.6301,0.5933,0.2896,0.4222,1672,5,0.1223,0
0.6375,0.5982,0.2062,0.3927,1673,5,0.081,0
0.433,0.6823,0.4167,0.5729,1674,12,0.2387,0
0.4182,0.6488,0.4167,0.5655,1675,12,0.2356,0
0.5037,0.6079,0.439,0.6324,1676,12,0.2776,0
0.4749,0.5182,0.319,0.1868,1677,12,0.0596,0
0.4157,0.4635,0.2096,0.2871,1678,9,0.0602,0
0.5387,0.4886,0.3008,0.2005,1679,9,0.0603,0
0.5433,0.4863,0.2916,0.2142,1680,9,0.0625,0
0.4681,0.5228,0.3326,0.2142,1681,12,0.0712,0
0.4909,0.4772,0.1868,0.278,1682,9,0.0519,0
0.4544,0.5114,0.1959,0.2734,1683,9,0.0536,0
0.5068,0.5501,0.1914,0.2689,1684,9,0.0515,0
0.4613,0.5137,0.2278,0.36,1685,0,0.082,0
0.4658,0.5296,0.2187,0.3463,1686,0,0.0758,0
0.4841,0.5365,0.2187,0.3326,1687,0,0.0728,0
0.4522,0.5068,0.237,0.3463,1688,4,0.0821,0
0.4066,0.4635,0.2187,0.3326,1689,9,0.0728,0
0.5513,0.4715,0.4391,0.2338,1690,9,0.1027,0
0.5797,0.5319,0.2187,0.3326,1691,9,0.0728,0
0.4554,0.6265,0.4018,0.5804,1692,12,0.2332,0
0.5797,0.5273,0.2187,0.3326,1693,9,0.0728,0
0.601,0.4242,0.4906,0.5411,1694,9,0.2655,0
0.803,0.7309,0.3463,0.4618,1695,11,0.1599,0
0.7489,0.3954,0.4113,0.4113,1696,11,0.1691,0
0.5589,0.3945,0.4811,0.486,1697,0,0.2338,0
0.4603,0.4784,0.3247,0.303,1698,5,0.0984,0
0.5108,0.4603,0.3102,0.3102,1699,5,0.0963,0
0.4841,0.5319,0.2187,0.3326,1700,9,0.0728,0
0.5752,0.5319,0.2187,0.3326,1701,9,0.0728,0
0.598,0.4909,0.2187,0.3326,1702,9,0.0728,0
0.5524,0.5911,0.2187,0.3326,1703,9,0.0728,0
0.4639,0.482,0.4185,0.4257,1704,0,0.1781,0
0.5223,0.6116,0.4315,0.5655,1705,0,0.244,0
0.4591,0.6042,0.4241,0.6399,1706,12,0.2714,0
0.4803,0.5702,0.3336,0.2326,1707,9,0.0776,0
0.1708,0.5417,0.2326,0.3248,1707,9,0.0755,1
0.5205,0.4886,0.2916,0.2005,1708,9,0.0585,0
0.5114,0.4863,0.2916,0.1959,1709,9,0.0571,0
0.5159,0.4932,0.2734,0.2096,1710,9,0.0573,0
0.5319,0.4909,0.2689,0.1959,1711,9,0.0527,0
0.459,0.5706,0.2597,0.2005,1712,9,0.0521,0
0.5114,0.4886,0.2734,0.2005,1713,9,0.0548,0
0.5068,0.5,0.2825,0.2142,1714,9,0.0605,0
0.5137,0.5,0.2962,0.2142,1715,9,0.0634,0
0.4749,0.5775,0.2734,0.2051,1716,9,0.0561,0
0.5137,0.5159,0.2689,0.2005,1717,9,0.0539,0
0.4863,0.5091,0.36,0.2415,1718,0,0.0869,0
0.5159,0.4886,0.3372,0.2278,1719,0,0.0768,0
0.4681,0.5342,0.3418,0.2278,1720,0,0.0779,0
0.4772,0.5046,0.3418,0.2324,1721,0,0.0794,0
0.4749,0.5159,0.3281,0.2187,1722,0,0.0718,0
0.5,0.5023,0.3053,0.237,1723,0,0.0723,0
0.4681,0.4863,0.3418,0.2233,1724,0,0.0763,0
0.4727,0.5547,0.3509,0.2415,1725,0,0.0847,0
0.4772,0.5638,0.2962,0.2142,1726,9,0.0634,0
0.4795,0.5091,0.3008,0.2142,1727,9,0.0644,0
0.4453,0.5684,0.278,0.2051,1728,9,0.057,0
0.4886,0.5684,0.2734,0.2142,1729,9,0.0586,0
0.4408,0.4772,0.278,0.2051,1730,9,0.057,0
0.4926,0.5744,0.4315,0.5208,1731,0,0.2248,0
0.4795,0.5775,0.3099,0.2051,1732,9,0.0635,0
0.5114,0.4954,0.2734,0.2051,1733,9,0.0561,0
0.5114,0.4954,0.1823,0.2689,1734,9,0.049,0
0.4977,0.5068,0.2734,0.2005,1735,9,0.0548,0
0.4977,0.5023,0.3099,0.2278,1736,9,0.0706,0
0.4851,0.534,0.2934,0.2466,1737,9,0.0723,0
0.5046,0.4977,0.2871,0.2096,1738,9,0.0602,0
0.4909,0.5046,0.278,0.2233,1739,9,0.0621,0
0.4932,0.5,0.2825,0.2051,1740,9,0.0579,0
0.5274,0.5,0.3329,0.2781,1741,9,0.0926,0
0.4932,0.5866,0.2825,0.2051,1742,9,0.0579,0
0.5091,0.5023,0.2962,0.2096,1743,9,0.0621,0
0.5,0.5,0.2296,0.2891,1744,9,0.0664,0
0.4852,0.4788,0.2286,0.309,1745,0,0.0706,0
0.5068,0.4977,0.2825,0.2005,1746,9,0.0566,0
0.5043,0.4913,0.2309,0.202,1747,8,0.0466,0
0.4899,0.4885,0.2309,0.202,1748,8,0.0466,0
0.46,0.5674,0.3623,0.236,1749,9,0.0855,0
0.4767,0.5148,0.2412,0.3386,1750,9,0.0817,0
0.4013,0.226,0.3274,0.2246,1751,8,0.0735,0
0.4686,0.473,0.3274,0.2246,1751,8,0.0735,1
0.4439,0.2215,0.323,0.2156,1752,8,0.0696,0
0.5336,0.4641,0.323,0.2156,1752,8,0.0696,1
0.491,0.4843,0.3095,0.1842,1753,8,0.057,0
0.5673,0.7089,0.3095,0.1842,1753,8,0.057,1
0.3991,0.2439,0.296,0.1797,1754,8,0.0532,0
0.4798,0.473,0.296,0.1797,1754,8,0.0532,1
0.6732,0.4951,0.3561,0.3468,1755,8,0.1235,0
0.5488,0.6001,0.4,0.3907,1755,8,0.1563,1
0.5015,0.4936,0.0921,0.0753,1756,12,0.0069,0
0.5916,0.3523,0.4885,0.4533,1757,11,0.2214,0
0.454,0.4919,0.1839,0.3842,1758,8,0.0706,0
0.4946,0.5758,0.2217,0.368,1759,9,0.0816,0
0.4378,0.4784,0.238,0.3896,1760,9,0.0927,0
0.5541,0.5244,0.2542,0.3842,1761,9,0.0977,0
0.5622,0.4756,0.2488,0.395,1762,9,0.0983,0
0.5676,0.5081,0.2271,0.3842,1763,9,0.0873,0
0.5108,0.4973,0.2326,0.395,1764,9,0.0919,0
0.519,0.5844,0.3753,0.2286,1765,9,0.0858,0
0.5544,0.5707,0.3916,0.2449,1766,9,0.0959,0
0.4837,0.5327,0.4243,0.2449,1767,9,0.1039,0
0.5408,0.5027,0.4079,0.2503,1768,9,0.1021,0
0.5571,0.4456,0.4188,0.2667,1769,9,0.1117,0
0.5057,0.4629,0.171,0.3992,1770,8,0.0683,0
0.5285,0.5086,0.1596,0.3764,1771,8,0.0601,0
0.7965,0.5086,0.1596,0.3764,1771,8,0.0601,1
0.5143,0.4829,0.1539,0.3821,1772,8,0.0588,0
0.7708,0.4772,0.1539,0.3821,1772,8,0.0588,1
0.3917,0.6084,0.2167,0.3707,1773,9,0.0803,0
0.4259,0.5143,0.3877,0.2395,1774,9,0.0929,0
0.4715,0.5228,0.171,0.3935,1775,8,0.0673,0
0.2149,0.5285,0.171,0.3935,1775,8,0.0673,1
0.4971,0.4572,0.1881,0.4106,1776,8,0.0773,0
0.5057,0.5456,0.2281,0.4391,1777,12,0.1001,0
0.4886,0.4857,0.1824,0.4106,1778,9,0.0749,0
0.5057,0.4686,0.3193,0.5703,1779,0,0.1821,0
0.4829,0.5029,0.1824,0.365,1780,9,0.0666,0
0.3945,0.5314,0.1881,0.3764,1781,9,0.0708,0
0.4031,0.5485,0.2052,0.365,1782,9,0.0749,0
0.4116,0.5257,0.211,0.3878,1783,9,0.0818,0
0.4629,0.4772,0.1767,0.3935,1784,8,0.0695,0
0.4031,0.5257,0.1938,0.365,1785,9,0.0708,0
0.4715,0.5,0.2395,0.4277,1786,7,0.1024,0
0.4829,0.5542,0.2395,0.3992,1787,7,0.0956,0
0.5114,0.5114,0.1596,0.3935,1788,8,0.0628,0
0.5057,0.5143,0.1596,0.3992,1789,8,0.0637,0
0.768,0.5086,0.1596,0.3992,1789,8,0.0637,1
0.5029,0.5228,0.4048,0.2452,1790,9,0.0993,0
0.5428,0.4686,0.3934,0.2167,1791,9,0.0853,0
0.5029,0.5599,0.1539,0.3992,1792,8,0.0615,0
0.5342,0.5143,0.1938,0.3764,1793,9,0.073,0
0.48,0.4971,0.1311,0.365,1794,8,0.0479,0
0.7423,0.4971,0.1311,0.365,1794,8,0.0479,1
0.5,0.4971,0.1482,0.365,1795,8,0.0541,0
0.7708,0.4971,0.1539,0.3764,1795,8,0.0579,1
0.2377,0.5171,0.1596,0.3821,1796,8,0.061,0
0.5057,0.5114,0.1596,0.3821,1796,8,0.061,1
0.5057,0.5114,0.3763,0.1654,1797,8,0.0622,0
0.5057,0.7623,0.3763,0.1654,1797,8,0.0622,1
0.5171,0.4743,0.3763,0.1597,1798,8,0.0601,0
0.5057,0.2177,0.3763,0.1597,1798,8,0.0601,1
0.48,0.5,0.382,0.2452,1799,9,0.0937,0
0.4886,0.5057,0.3991,0.1768,1800,8,0.0706,0
0.4772,0.2605,0.3991,0.1768,1800,8,0.0706,1
0.5171,0.4943,0.3877,0.2452,1801,9,0.0951,0
0.4914,0.5086,0.382,0.2053,1802,9,0.0784,0
0.5086,0.5171,0.382,0.1654,1803,8,0.0632,0
0.52,0.2377,0.382,0.1654,1803,8,0.0632,1
0.5171,0.52,0.1824,0.422,1804,9,0.077,0
0.3831,0.5171,0.439,0.4391,1805,11,0.1928,0
0.4715,0.4829,0.2281,0.4391,1806,12,0.1001,0
0.5257,0.4943,0.382,0.154,1807,8,0.0588,0
0.52,0.2263,0.382,0.154,1807,8,0.0588,1
0.48,0.2377,0.3934,0.154,1808,8,0.0606,0
0.4743,0.4943,0.3934,0.154,1808,8,0.0606,1
0.5285,0.52,0.1596,0.3992,1809,8,0.0637,0
0.4857,0.4886,0.4162,0.2224,1810,0,0.0926,0
0.3974,0.5428,0.2052,0.365,1811,8,0.0749,0
0.5228,0.4772,0.2052,0.3935,1812,7,0.0808,0
0.5285,0.5029,0.3991,0.2167,1813,9,0.0865,0
0.4627,0.4771,0.1491,0.4016,1814,8,0.0599,0
0.4742,0.4713,0.1721,0.4131,1815,8,0.0711,0
0.4771,0.5057,0.1434,0.3787,1816,8,0.0543,0
0.2317,0.7208,0.1789,0.1818,1817,8,0.0325,0
0.4048,0.6183,0.2078,0.1732,1817,8,0.036,1
0.4942,0.5,0.202,0.1732,1817,8,0.035,2
0.5923,0.3788,0.1847,0.1616,1817,8,0.0298,3
0.5,0.487,0.2078,0.1991,1818,8,0.0414,0
0.4091,0.627,0.1876,0.1674,1819,8,0.0314,0
0.4841,0.5058,0.1876,0.1674,1819,8,0.0314,1
0.588,0.3788,0.1876,0.1674,1819,8,0.0314,2
0.764,0.2792,0.1529,0.176,1819,8,0.0269,3
0.4149,0.6212,0.176,0.1905,1820,8,0.0335,0
0.5072,0.4971,0.176,0.1905,1820,8,0.0335,1
0.5967,0.373,0.176,0.1905,1820,8,0.0335,2
0.7741,0.2691,0.1558,0.1905,1820,8,0.0297,3
0.4134,0.6212,0.2078,0.1847,1821,8,0.0384,0
0.5,0.5029,0.2078,0.1847,1821,8,0.0384,1
0.5909,0.3701,0.1991,0.1674,1821,8,0.0333,2
0.7683,0.2691,0.1731,0.202,1821,8,0.035,3
0.6039,0.3586,0.1904,0.1674,1822,8,0.0319,0
0.5173,0.4885,0.1904,0.1674,1822,8,0.0319,1
0.4192,0.601,0.1904,0.1616,1822,8,0.0308,2
0.2446,0.702,0.1529,0.1905,1822,8,0.0291,3
0.4971,0.4913,0.2308,0.202,1823,8,0.0466,0
0.4971,0.5058,0.2308,0.202,1824,8,0.0466,0
0.5029,0.4942,0.2308,0.202,1825,8,0.0466,0
0.5058,0.5043,0.2078,0.1991,1826,8,0.0414,0
0.4942,0.487,0.2078,0.1991,1827,8,0.0414,0
0.5045,0.505,0.0762,0.0653,1828,9,0.005,0
0.5297,0.4842,0.0752,0.0634,1829,9,0.0048,0
0.504,0.5,0.1049,0.0733,1830,8,0.0077,0
0.4936,0.5045,0.0723,0.0624,1831,9,0.0045,0
0.4975,0.503,0.0723,0.0515,1832,9,0.0037,0
0.4946,0.499,0.0861,0.0634,1833,9,0.0055,0
0.3843,0.4485,0.4178,0.399,1834,9,0.1667,0
0.5,0.4833,0.4658,0.4928,1835,0,0.2296,0
0.4767,0.4567,0.3527,0.3863,1835,0,0.1362,1
0.4354,0.4592,0.3943,0.4082,1836,8,0.1609,0
0.4626,0.466,0.3807,0.3946,1837,8,0.1502,0
0.398,0.4048,0.3739,0.381,1838,9,0.1424,0
0.3758,0.4793,0.3656,0.4003,1839,9,0.1463,0
0.4172,0.4793,0.4759,0.4555,1840,0,0.2168,0
0.5172,0.4896,0.4414,0.4348,1841,0,0.1919,0
0.4172,0.4896,0.4483,0.4624,1842,0,0.2073,0
0.5486,0.5278,0.4447,0.5214,1843,5,0.2318,0
0.6912,0.2114,0.4328,0.3608,1844,9,0.1561,0
0.452,0.4668,0.4208,0.4282,1845,8,0.1802,0
0.4705,0.6661,0.502,0.6202,1846,0,0.3113,0
0.7325,0.3302,0.4356,0.5242,1846,9,0.2283,1
