ImageID,GT_labelID,Filtered_labelID,Result,GT_x_center,GT_y_center,GT_width,GT_height,GT_Area,GT_boxID,Filtered_x_center,Filtered_y_center,Filtered_width,Filtered_height,Filtered_Area,Unnamed: 0,x center,y center,width,height,confidence,labelID,Area,boxID,Tag,Type,Signature,predTag,Train Comparison,Test Comparison
80.0,0.0,0,same NG,0.5455,0.5067,0.3147,0.8953,0.2817,0.0,0.5416,0.5017,0.3499,0.9043,0.3165,287,0.5416,0.5017,0.3499,0.9043,0.8827,0,0.3165,0,1,6,C,1,,1.0
80.0,0.0,12,same NG,0.5455,0.5067,0.3147,0.8953,0.2817,0.0,0.5416,0.5017,0.3499,0.9043,0.3165,288,0.5416,0.5017,0.3499,0.9043,0.0066,12,0.3165,1,1,5,C,1,,1.0
81.0,"8.0,8.0",8,same NG,0.5397,0.5071,0.2557,0.8968,0.2293,0.0,0.5361,0.5013,0.2862,0.8799,0.2519,289,0.5361,0.5013,0.2862,0.8799,0.9288,8,0.2519,0,1,6,C,1,1.0,
82.0,11.0,11,same NG,0.221,0.488,0.3795,0.7212,0.2737,0.0,0.222,0.4784,0.3906,0.6734,0.263,291,0.222,0.4784,0.3906,0.6734,0.8981,11,0.263,0,1,6,C,1,,1.0
82.0,11.0,2,same NG,0.221,0.488,0.3795,0.7212,0.2737,0.0,0.222,0.4784,0.3906,0.6734,0.263,292,0.222,0.4784,0.3906,0.6734,0.0088,2,0.263,1,1,5,C,1,1.0,
82.0,11.0,4,same NG,0.221,0.488,0.3795,0.7212,0.2737,0.0,0.222,0.4784,0.3906,0.6734,0.263,293,0.2221,0.4792,0.3917,0.6737,0.0015,4,0.2639,2,1,5,C,1,1.0,
83.0,11.0,11,same NG,0.2321,0.494,0.4018,0.6851,0.2753,0.0,0.2075,0.4786,0.3873,0.6688,0.259,295,0.2075,0.4786,0.3873,0.6688,0.9084,11,0.259,0,1,6,C,1,,1.0
83.0,11.0,2,same NG,0.2321,0.494,0.4018,0.6851,0.2753,0.0,0.2075,0.4786,0.3873,0.6688,0.259,296,0.2075,0.4786,0.3873,0.6688,0.0087,2,0.259,1,1,5,C,1,1.0,
83.0,11.0,4,same NG,0.2321,0.494,0.4018,0.6851,0.2753,0.0,0.2075,0.4786,0.3873,0.6688,0.259,297,0.2076,0.4793,0.388,0.6688,0.0015,4,0.2595,2,1,5,C,1,1.0,
84.0,11.0,11,same NG,0.2507,0.494,0.439,0.6611,0.2902,0.0,0.2268,0.5056,0.3986,0.6828,0.2721,298,0.2268,0.5056,0.3986,0.6828,0.8986,11,0.2721,0,1,6,C,1,1.0,
84.0,11.0,2,same NG,0.2507,0.494,0.439,0.6611,0.2902,0.0,0.2268,0.5056,0.3986,0.6828,0.2721,299,0.2268,0.5056,0.3986,0.6828,0.0096,2,0.2721,1,1,5,C,1,1.0,
84.0,11.0,4,same NG,0.2507,0.494,0.439,0.6611,0.2902,0.0,0.2268,0.5056,0.3986,0.6828,0.2721,300,0.227,0.5063,0.4,0.6869,0.0015,4,0.2747,2,1,5,C,1,,1.0
85.0,4.0,4,same NG,0.5275,0.5063,0.3306,0.9008,0.2978,0.0,0.5288,0.5003,0.3499,0.8824,0.3088,301,0.5288,0.5003,0.3499,0.8824,0.8954,4,0.3088,0,1,6,C,1,1.0,
85.0,4.0,12,same NG,0.5275,0.5063,0.3306,0.9008,0.2978,0.0,0.5288,0.5003,0.3499,0.8824,0.3088,305,0.5322,0.5057,0.3273,0.8396,0.0036,12,0.2748,4,0,4,C,1,0.0,
85.0,4.0,7,same NG,0.5275,0.5063,0.3306,0.9008,0.2978,0.0,0.5288,0.5003,0.3499,0.8824,0.3088,308,0.5322,0.5057,0.3273,0.8396,0.002,7,0.2748,7,0,4,C,1,0.0,
86.0,"8.0,8.0",8,same NG,0.5039,0.5825,0.2991,0.7485,0.2239,0.0,0.5026,0.5625,0.2579,0.786,0.2027,309,0.5026,0.5625,0.2579,0.786,0.8854,8,0.2027,0,1,6,C,1,1.0,
86.0,"8.0,8.0",8,same NG,0.5039,0.5825,0.2991,0.7485,0.2239,0.0,0.5026,0.5625,0.2579,0.786,0.2027,310,0.8512,0.6122,0.2435,0.7216,0.7739,8,0.1757,1,1,6,C,1,,1.0
86.0,"8.0,8.0",8,same NG,0.5039,0.5825,0.2991,0.7485,0.2239,0.0,0.5026,0.5625,0.2579,0.786,0.2027,309,0.5026,0.5625,0.2579,0.786,0.8854,8,0.2027,0,1,6,C,1,1.0,
86.0,"8.0,8.0",8,same NG,0.5039,0.5825,0.2991,0.7485,0.2239,0.0,0.5026,0.5625,0.2579,0.786,0.2027,310,0.8512,0.6122,0.2435,0.7216,0.7739,8,0.1757,1,1,6,C,1,,1.0
87.0,8.0,8,same NG,0.5459,0.4933,0.4929,0.8755,0.4315,0.0,0.5327,0.4924,0.37,0.8997,0.3329,312,0.5327,0.4924,0.37,0.8997,0.8927,8,0.3329,0,1,6,C,1,,1.0
88.0,11.0,11,same NG,0.2195,0.5239,0.3913,0.6559,0.2566,0.0,0.2264,0.5156,0.41,0.6901,0.283,313,0.2264,0.5156,0.41,0.6901,0.888,11,0.283,0,1,6,C,1,1.0,
88.0,11.0,2,same NG,0.2195,0.5239,0.3913,0.6559,0.2566,0.0,0.2264,0.5156,0.41,0.6901,0.283,314,0.2264,0.5156,0.41,0.6901,0.0078,2,0.283,1,1,5,C,1,,1.0
88.0,11.0,4,same NG,0.2195,0.5239,0.3913,0.6559,0.2566,0.0,0.2264,0.5156,0.41,0.6901,0.283,316,0.2265,0.5162,0.4107,0.6921,0.0015,4,0.2842,3,1,5,C,1,1.0,
89.0,11.0,11,same NG,0.2342,0.494,0.4061,0.6917,0.2809,0.0,0.2288,0.4864,0.3993,0.6642,0.2652,318,0.2288,0.4864,0.3993,0.6642,0.8884,11,0.2652,0,1,6,C,1,1.0,
89.0,11.0,2,same NG,0.2342,0.494,0.4061,0.6917,0.2809,0.0,0.2288,0.4864,0.3993,0.6642,0.2652,319,0.2288,0.4864,0.3993,0.6642,0.0087,2,0.2652,1,1,5,C,1,1.0,
89.0,11.0,4,same NG,0.2342,0.494,0.4061,0.6917,0.2809,0.0,0.2288,0.4864,0.3993,0.6642,0.2652,320,0.229,0.4871,0.4006,0.6646,0.0015,4,0.2662,2,1,5,C,1,1.0,
90.0,11.0,11,same NG,0.2305,0.5119,0.3839,0.6559,0.2518,0.0,0.2326,0.5123,0.405,0.6607,0.2676,321,0.2326,0.5123,0.405,0.6607,0.8811,11,0.2676,0,1,6,C,1,1.0,
90.0,11.0,2,same NG,0.2305,0.5119,0.3839,0.6559,0.2518,0.0,0.2326,0.5123,0.405,0.6607,0.2676,322,0.2326,0.5123,0.405,0.6607,0.0087,2,0.2676,1,1,5,C,1,1.0,
90.0,11.0,4,same NG,0.2305,0.5119,0.3839,0.6559,0.2518,0.0,0.2326,0.5123,0.405,0.6607,0.2676,323,0.2337,0.5143,0.4168,0.6738,0.0015,4,0.2808,2,1,5,C,1,1.0,
91.0,8.0,8,same NG,0.4911,0.5215,0.2937,0.8752,0.2571,0.0,0.4746,0.5179,0.2881,0.8734,0.2516,324,0.4746,0.5179,0.2881,0.8734,0.8889,8,0.2516,0,1,6,C,1,1.0,
92.0,4.0,4,same NG,0.6095,0.5538,0.581,0.8154,0.4737,0.0,0.6116,0.5099,0.6313,0.8656,0.5465,326,0.6116,0.5099,0.6313,0.8656,0.7926,4,0.5465,0,1,6,C,1,,1.0
93.0,4.0,11,same NG,0.4143,0.4846,0.5524,0.8615,0.4759,0.0,0.3598,0.6921,0.6174,0.5332,0.3292,330,0.3598,0.6921,0.6174,0.5332,0.7456,11,0.3292,0,0,2,C,1,,0.0
93.0,4.0,2,same NG,0.4143,0.4846,0.5524,0.8615,0.4759,0.0,0.3598,0.6921,0.6174,0.5332,0.3292,331,0.3601,0.6926,0.6173,0.5347,0.0046,2,0.33,1,0,2,C,1,0.0,
93.0,4.0,4,same NG,0.4143,0.4846,0.5524,0.8615,0.4759,0.0,0.3598,0.6921,0.6174,0.5332,0.3292,332,0.3601,0.6926,0.6173,0.5347,0.002,4,0.33,2,0,2,C,1,,0.0
94.0,4.0,4,same NG,0.3286,0.4923,0.5524,0.8154,0.4504,0.0,0.3415,0.5001,0.5547,0.8641,0.4793,333,0.3415,0.5001,0.5547,0.8641,0.8667,4,0.4793,0,1,6,C,1,1.0,
94.0,4.0,11,same NG,0.3286,0.4923,0.5524,0.8154,0.4504,0.0,0.3415,0.5001,0.5547,0.8641,0.4793,334,0.3354,0.5011,0.5647,0.8702,0.002,11,0.4915,1,1,5,C,1,1.0,
95.0,8.0,8,same NG,0.4762,0.5077,0.3524,0.9077,0.3199,0.0,0.4852,0.5063,0.3965,0.913,0.362,337,0.4852,0.5063,0.3965,0.913,0.9068,8,0.362,0,1,6,C,1,1.0,
96.0,8.0,8,same NG,0.4762,0.5077,0.3905,0.9077,0.3544,0.0,0.4796,0.5161,0.3402,0.8892,0.3025,338,0.4796,0.5161,0.3402,0.8892,0.8736,8,0.3025,0,1,6,C,1,1.0,
97.0,11.0,11,same NG,0.3524,0.2615,0.619,0.4462,0.2762,0.0,0.3663,0.279,0.6561,0.5253,0.3447,339,0.3663,0.279,0.6561,0.5253,0.732,11,0.3447,0,1,6,C,1,1.0,
97.0,11.0,2,same NG,0.3524,0.2615,0.619,0.4462,0.2762,0.0,0.3663,0.279,0.6561,0.5253,0.3447,341,0.3663,0.279,0.6561,0.5253,0.0049,2,0.3447,2,1,5,C,1,1.0,
98.0,9.0,9,overkill,0.5,0.5,0.381,0.8615,0.3282,0.0,0.4964,0.4972,0.3652,0.8755,0.3197,342,0.4964,0.4972,0.3652,0.8755,0.6693,9,0.3197,0,1,1,C,1,,1.0
98.0,9.0,7,overkill,0.5,0.5,0.381,0.8615,0.3282,0.0,0.4964,0.4972,0.3652,0.8755,0.3197,348,0.4964,0.4972,0.3652,0.8755,0.0013,7,0.3197,6,0,2,C,1,0.0,
99.0,5.0,5,same NG,0.5238,0.5,0.3524,0.8615,0.3036,0.0,0.4599,0.5037,0.4299,0.8689,0.3735,349,0.4599,0.5037,0.4299,0.8689,0.5348,5,0.3735,0,1,6,C,1,,1.0
100.0,5.0,5,same NG,0.5048,0.4692,0.3714,0.8308,0.3086,0.0,0.5162,0.4987,0.3956,0.8951,0.3541,351,0.5162,0.4987,0.3956,0.8951,0.7345,5,0.3541,0,1,6,C,1,1.0,
101.0,8.0,8,same NG,0.4762,0.5,0.3524,0.8923,0.3144,0.0,0.4901,0.5077,0.3634,0.9056,0.3291,353,0.4901,0.5077,0.3634,0.9056,0.9067,8,0.3291,0,1,6,C,1,1.0,
102.0,5.0,5,same NG,0.4619,0.4231,0.3238,0.7692,0.2491,0.0,0.4163,0.4933,0.468,0.89,0.4165,354,0.4163,0.4933,0.468,0.89,0.7202,5,0.4165,0,1,6,C,1,1.0,
103.0,5.0,5,same NG,0.4476,0.4692,0.3333,0.8308,0.2769,0.0,0.4426,0.5049,0.4036,0.8664,0.3497,356,0.4426,0.5049,0.4036,0.8664,0.747,5,0.3497,0,1,6,C,1,,1.0
103.0,5.0,9,same NG,0.4476,0.4692,0.3333,0.8308,0.2769,0.0,0.4426,0.5049,0.4036,0.8664,0.3497,357,0.8314,0.4847,0.3271,0.8975,0.0034,9,0.2936,1,1,1,C,1,1.0,
104.0,"11.0,5.0",11,same NG,0.4476,0.4923,0.5619,0.8769,0.4927,0.0,0.4004,0.4893,0.5913,0.8761,0.518,359,0.4004,0.4893,0.5913,0.8761,0.2719,11,0.518,1,1,6,C,1,1.0,
104.0,"11.0,5.0",4,same NG,0.4476,0.4923,0.5619,0.8769,0.4927,0.0,0.4004,0.4893,0.5913,0.8761,0.518,360,0.4004,0.4893,0.5913,0.8761,0.0762,4,0.518,2,1,5,C,1,1.0,
104.0,"11.0,5.0",2,same NG,0.4476,0.4923,0.5619,0.8769,0.4927,0.0,0.4004,0.4893,0.5913,0.8761,0.518,362,0.4004,0.4893,0.5913,0.8761,0.0015,2,0.518,4,1,5,C,1,1.0,
105.0,4.0,4,same NG,0.3857,0.5,0.5905,0.8923,0.5269,0.0,0.3868,0.4946,0.5766,0.8961,0.5167,364,0.3868,0.4946,0.5766,0.8961,0.8295,4,0.5167,0,1,6,C,1,1.0,
105.0,4.0,11,same NG,0.3857,0.5,0.5905,0.8923,0.5269,0.0,0.3868,0.4946,0.5766,0.8961,0.5167,365,0.3805,0.4946,0.5864,0.9026,0.0018,11,0.5293,1,1,5,C,1,1.0,
106.0,"11.0,5.0",4,wrong kill,0.6667,0.5154,0.5619,0.8615,0.4841,0.0,0.6628,0.5033,0.5482,0.8891,0.4874,369,0.6628,0.5033,0.5482,0.8891,0.1555,4,0.4874,2,1,5,C,1,1.0,
106.0,"11.0,5.0",2,wrong kill,0.6667,0.5154,0.5619,0.8615,0.4841,0.0,0.6628,0.5033,0.5482,0.8891,0.4874,371,0.6628,0.5033,0.5482,0.8891,0.0017,2,0.4874,4,1,5,C,1,1.0,
107.0,4.0,4,same NG,0.3476,0.5077,0.6095,0.9077,0.5533,0.0,0.3287,0.5066,0.5949,0.904,0.5378,373,0.3287,0.5066,0.5949,0.904,0.8441,4,0.5378,0,1,6,C,1,1.0,
107.0,4.0,11,same NG,0.3476,0.5077,0.6095,0.9077,0.5533,0.0,0.3287,0.5066,0.5949,0.904,0.5378,375,0.3295,0.5079,0.6182,0.9208,0.0022,11,0.5692,2,1,5,C,1,1.0,
108.0,9.0,9,same pass,0.3221,0.615,0.2075,0.1912,0.0397,0.0,0.4848,0.5605,0.0891,0.268,0.0239,378,0.4848,0.5605,0.0891,0.268,0.9445,9,0.0239,0,1,1,C,1,,1.0
108.0,9.0,9,same pass,0.3221,0.615,0.2075,0.1912,0.0397,0.0,0.4848,0.5605,0.0891,0.268,0.0239,379,0.321,0.6142,0.2103,0.1882,0.9329,9,0.0396,1,1,1,C,1,1.0,
108.0,9.0,9,same pass,0.3221,0.615,0.2075,0.1912,0.0397,0.0,0.4848,0.5605,0.0891,0.268,0.0239,380,0.7853,0.8422,0.0852,0.2454,0.9172,9,0.0209,2,1,1,C,1,1.0,
108.0,9.0,9,same pass,0.3221,0.615,0.2075,0.1912,0.0397,0.0,0.4848,0.5605,0.0891,0.268,0.0239,381,0.6448,0.4962,0.1612,0.3117,0.0016,9,0.0503,3,1,1,C,1,1.0,
108.0,9.0,9,same pass,0.3221,0.615,0.2075,0.1912,0.0397,0.0,0.4848,0.5605,0.0891,0.268,0.0239,384,0.9737,0.8734,0.0159,0.174,0.0011,9,0.0028,6,1,1,C,1,,1.0
108.0,9.0,9,same pass,0.3221,0.615,0.2075,0.1912,0.0397,0.0,0.4848,0.5605,0.0891,0.268,0.0239,378,0.4848,0.5605,0.0891,0.268,0.9445,9,0.0239,0,1,1,C,1,,1.0
108.0,9.0,9,same pass,0.3221,0.615,0.2075,0.1912,0.0397,0.0,0.4848,0.5605,0.0891,0.268,0.0239,379,0.321,0.6142,0.2103,0.1882,0.9329,9,0.0396,1,1,1,C,1,1.0,
108.0,9.0,9,same pass,0.3221,0.615,0.2075,0.1912,0.0397,0.0,0.4848,0.5605,0.0891,0.268,0.0239,380,0.7853,0.8422,0.0852,0.2454,0.9172,9,0.0209,2,1,1,C,1,1.0,
108.0,9.0,9,same pass,0.3221,0.615,0.2075,0.1912,0.0397,0.0,0.4848,0.5605,0.0891,0.268,0.0239,381,0.6448,0.4962,0.1612,0.3117,0.0016,9,0.0503,3,1,1,C,1,1.0,
108.0,9.0,9,same pass,0.3221,0.615,0.2075,0.1912,0.0397,0.0,0.4848,0.5605,0.0891,0.268,0.0239,384,0.9737,0.8734,0.0159,0.174,0.0011,9,0.0028,6,1,1,C,1,,1.0
108.0,9.0,9,same pass,0.3221,0.615,0.2075,0.1912,0.0397,0.0,0.4848,0.5605,0.0891,0.268,0.0239,378,0.4848,0.5605,0.0891,0.268,0.9445,9,0.0239,0,1,1,C,1,,1.0
108.0,9.0,9,same pass,0.3221,0.615,0.2075,0.1912,0.0397,0.0,0.4848,0.5605,0.0891,0.268,0.0239,379,0.321,0.6142,0.2103,0.1882,0.9329,9,0.0396,1,1,1,C,1,1.0,
108.0,9.0,9,same pass,0.3221,0.615,0.2075,0.1912,0.0397,0.0,0.4848,0.5605,0.0891,0.268,0.0239,380,0.7853,0.8422,0.0852,0.2454,0.9172,9,0.0209,2,1,1,C,1,1.0,
108.0,9.0,9,same pass,0.3221,0.615,0.2075,0.1912,0.0397,0.0,0.4848,0.5605,0.0891,0.268,0.0239,381,0.6448,0.4962,0.1612,0.3117,0.0016,9,0.0503,3,1,1,C,1,1.0,
108.0,9.0,9,same pass,0.3221,0.615,0.2075,0.1912,0.0397,0.0,0.4848,0.5605,0.0891,0.268,0.0239,384,0.9737,0.8734,0.0159,0.174,0.0011,9,0.0028,6,1,1,C,1,,1.0
108.0,9.0,9,same pass,0.3221,0.615,0.2075,0.1912,0.0397,0.0,0.4848,0.5605,0.0891,0.268,0.0239,378,0.4848,0.5605,0.0891,0.268,0.9445,9,0.0239,0,1,1,C,1,,1.0
108.0,9.0,9,same pass,0.3221,0.615,0.2075,0.1912,0.0397,0.0,0.4848,0.5605,0.0891,0.268,0.0239,379,0.321,0.6142,0.2103,0.1882,0.9329,9,0.0396,1,1,1,C,1,1.0,
108.0,9.0,9,same pass,0.3221,0.615,0.2075,0.1912,0.0397,0.0,0.4848,0.5605,0.0891,0.268,0.0239,380,0.7853,0.8422,0.0852,0.2454,0.9172,9,0.0209,2,1,1,C,1,1.0,
108.0,9.0,9,same pass,0.3221,0.615,0.2075,0.1912,0.0397,0.0,0.4848,0.5605,0.0891,0.268,0.0239,381,0.6448,0.4962,0.1612,0.3117,0.0016,9,0.0503,3,1,1,C,1,1.0,
108.0,9.0,9,same pass,0.3221,0.615,0.2075,0.1912,0.0397,0.0,0.4848,0.5605,0.0891,0.268,0.0239,384,0.9737,0.8734,0.0159,0.174,0.0011,9,0.0028,6,1,1,C,1,,1.0
108.0,9.0,9,same pass,0.3221,0.615,0.2075,0.1912,0.0397,0.0,0.4848,0.5605,0.0891,0.268,0.0239,378,0.4848,0.5605,0.0891,0.268,0.9445,9,0.0239,0,1,1,C,1,,1.0
108.0,9.0,9,same pass,0.3221,0.615,0.2075,0.1912,0.0397,0.0,0.4848,0.5605,0.0891,0.268,0.0239,379,0.321,0.6142,0.2103,0.1882,0.9329,9,0.0396,1,1,1,C,1,1.0,
108.0,9.0,9,same pass,0.3221,0.615,0.2075,0.1912,0.0397,0.0,0.4848,0.5605,0.0891,0.268,0.0239,380,0.7853,0.8422,0.0852,0.2454,0.9172,9,0.0209,2,1,1,C,1,1.0,
108.0,9.0,9,same pass,0.3221,0.615,0.2075,0.1912,0.0397,0.0,0.4848,0.5605,0.0891,0.268,0.0239,381,0.6448,0.4962,0.1612,0.3117,0.0016,9,0.0503,3,1,1,C,1,1.0,
108.0,9.0,9,same pass,0.3221,0.615,0.2075,0.1912,0.0397,0.0,0.4848,0.5605,0.0891,0.268,0.0239,384,0.9737,0.8734,0.0159,0.174,0.0011,9,0.0028,6,1,1,C,1,,1.0
109.0,9.0,9,same pass,0.2017,0.1819,0.0815,0.2629,0.0214,0.0,0.2039,0.1858,0.0844,0.268,0.0226,385,0.2039,0.1858,0.0844,0.268,0.9428,9,0.0226,0,1,1,C,1,1.0,
109.0,9.0,9,same pass,0.2017,0.1819,0.0815,0.2629,0.0214,0.0,0.2039,0.1858,0.0844,0.268,0.0226,386,0.5014,0.4781,0.0908,0.2726,0.931,9,0.0248,1,1,1,C,1,1.0,
109.0,9.0,9,same pass,0.2017,0.1819,0.0815,0.2629,0.0214,0.0,0.2039,0.1858,0.0844,0.268,0.0226,387,0.6666,0.4216,0.2045,0.1892,0.9285,9,0.0387,2,1,1,C,1,1.0,
109.0,9.0,9,same pass,0.2017,0.1819,0.0815,0.2629,0.0214,0.0,0.2039,0.1858,0.0844,0.268,0.0226,388,0.3628,0.5009,0.1931,0.2867,0.0046,9,0.0554,3,1,1,C,1,1.0,
109.0,9.0,9,same pass,0.2017,0.1819,0.0815,0.2629,0.0214,0.0,0.2039,0.1858,0.0844,0.268,0.0226,389,0.749,0.681,0.1284,0.2795,0.0017,9,0.0359,4,1,1,C,1,,1.0
109.0,9.0,9,same pass,0.2017,0.1819,0.0815,0.2629,0.0214,0.0,0.2039,0.1858,0.0844,0.268,0.0226,390,0.595,0.1309,0.1434,0.2016,0.0016,9,0.0289,5,1,1,C,1,1.0,
109.0,9.0,9,same pass,0.2017,0.1819,0.0815,0.2629,0.0214,0.0,0.2039,0.1858,0.0844,0.268,0.0226,393,0.8281,0.5049,0.1565,0.2818,0.001,9,0.0441,8,1,1,C,1,1.0,
109.0,9.0,9,same pass,0.2017,0.1819,0.0815,0.2629,0.0214,0.0,0.2039,0.1858,0.0844,0.268,0.0226,385,0.2039,0.1858,0.0844,0.268,0.9428,9,0.0226,0,1,1,C,1,1.0,
109.0,9.0,9,same pass,0.2017,0.1819,0.0815,0.2629,0.0214,0.0,0.2039,0.1858,0.0844,0.268,0.0226,386,0.5014,0.4781,0.0908,0.2726,0.931,9,0.0248,1,1,1,C,1,1.0,
109.0,9.0,9,same pass,0.2017,0.1819,0.0815,0.2629,0.0214,0.0,0.2039,0.1858,0.0844,0.268,0.0226,387,0.6666,0.4216,0.2045,0.1892,0.9285,9,0.0387,2,1,1,C,1,1.0,
109.0,9.0,9,same pass,0.2017,0.1819,0.0815,0.2629,0.0214,0.0,0.2039,0.1858,0.0844,0.268,0.0226,388,0.3628,0.5009,0.1931,0.2867,0.0046,9,0.0554,3,1,1,C,1,1.0,
109.0,9.0,9,same pass,0.2017,0.1819,0.0815,0.2629,0.0214,0.0,0.2039,0.1858,0.0844,0.268,0.0226,389,0.749,0.681,0.1284,0.2795,0.0017,9,0.0359,4,1,1,C,1,,1.0
109.0,9.0,9,same pass,0.2017,0.1819,0.0815,0.2629,0.0214,0.0,0.2039,0.1858,0.0844,0.268,0.0226,390,0.595,0.1309,0.1434,0.2016,0.0016,9,0.0289,5,1,1,C,1,1.0,
109.0,9.0,9,same pass,0.2017,0.1819,0.0815,0.2629,0.0214,0.0,0.2039,0.1858,0.0844,0.268,0.0226,393,0.8281,0.5049,0.1565,0.2818,0.001,9,0.0441,8,1,1,C,1,1.0,
109.0,9.0,9,same pass,0.2017,0.1819,0.0815,0.2629,0.0214,0.0,0.2039,0.1858,0.0844,0.268,0.0226,385,0.2039,0.1858,0.0844,0.268,0.9428,9,0.0226,0,1,1,C,1,1.0,
109.0,9.0,9,same pass,0.2017,0.1819,0.0815,0.2629,0.0214,0.0,0.2039,0.1858,0.0844,0.268,0.0226,386,0.5014,0.4781,0.0908,0.2726,0.931,9,0.0248,1,1,1,C,1,1.0,
109.0,9.0,9,same pass,0.2017,0.1819,0.0815,0.2629,0.0214,0.0,0.2039,0.1858,0.0844,0.268,0.0226,387,0.6666,0.4216,0.2045,0.1892,0.9285,9,0.0387,2,1,1,C,1,1.0,
109.0,9.0,9,same pass,0.2017,0.1819,0.0815,0.2629,0.0214,0.0,0.2039,0.1858,0.0844,0.268,0.0226,388,0.3628,0.5009,0.1931,0.2867,0.0046,9,0.0554,3,1,1,C,1,1.0,
109.0,9.0,9,same pass,0.2017,0.1819,0.0815,0.2629,0.0214,0.0,0.2039,0.1858,0.0844,0.268,0.0226,389,0.749,0.681,0.1284,0.2795,0.0017,9,0.0359,4,1,1,C,1,,1.0
109.0,9.0,9,same pass,0.2017,0.1819,0.0815,0.2629,0.0214,0.0,0.2039,0.1858,0.0844,0.268,0.0226,390,0.595,0.1309,0.1434,0.2016,0.0016,9,0.0289,5,1,1,C,1,1.0,
109.0,9.0,9,same pass,0.2017,0.1819,0.0815,0.2629,0.0214,0.0,0.2039,0.1858,0.0844,0.268,0.0226,393,0.8281,0.5049,0.1565,0.2818,0.001,9,0.0441,8,1,1,C,1,1.0,
109.0,9.0,9,same pass,0.2017,0.1819,0.0815,0.2629,0.0214,0.0,0.2039,0.1858,0.0844,0.268,0.0226,385,0.2039,0.1858,0.0844,0.268,0.9428,9,0.0226,0,1,1,C,1,1.0,
109.0,9.0,9,same pass,0.2017,0.1819,0.0815,0.2629,0.0214,0.0,0.2039,0.1858,0.0844,0.268,0.0226,386,0.5014,0.4781,0.0908,0.2726,0.931,9,0.0248,1,1,1,C,1,1.0,
109.0,9.0,9,same pass,0.2017,0.1819,0.0815,0.2629,0.0214,0.0,0.2039,0.1858,0.0844,0.268,0.0226,387,0.6666,0.4216,0.2045,0.1892,0.9285,9,0.0387,2,1,1,C,1,1.0,
109.0,9.0,9,same pass,0.2017,0.1819,0.0815,0.2629,0.0214,0.0,0.2039,0.1858,0.0844,0.268,0.0226,388,0.3628,0.5009,0.1931,0.2867,0.0046,9,0.0554,3,1,1,C,1,1.0,
109.0,9.0,9,same pass,0.2017,0.1819,0.0815,0.2629,0.0214,0.0,0.2039,0.1858,0.0844,0.268,0.0226,389,0.749,0.681,0.1284,0.2795,0.0017,9,0.0359,4,1,1,C,1,,1.0
109.0,9.0,9,same pass,0.2017,0.1819,0.0815,0.2629,0.0214,0.0,0.2039,0.1858,0.0844,0.268,0.0226,390,0.595,0.1309,0.1434,0.2016,0.0016,9,0.0289,5,1,1,C,1,1.0,
109.0,9.0,9,same pass,0.2017,0.1819,0.0815,0.2629,0.0214,0.0,0.2039,0.1858,0.0844,0.268,0.0226,393,0.8281,0.5049,0.1565,0.2818,0.001,9,0.0441,8,1,1,C,1,1.0,
109.0,9.0,9,same pass,0.2017,0.1819,0.0815,0.2629,0.0214,0.0,0.2039,0.1858,0.0844,0.268,0.0226,385,0.2039,0.1858,0.0844,0.268,0.9428,9,0.0226,0,1,1,C,1,1.0,
109.0,9.0,9,same pass,0.2017,0.1819,0.0815,0.2629,0.0214,0.0,0.2039,0.1858,0.0844,0.268,0.0226,386,0.5014,0.4781,0.0908,0.2726,0.931,9,0.0248,1,1,1,C,1,1.0,
109.0,9.0,9,same pass,0.2017,0.1819,0.0815,0.2629,0.0214,0.0,0.2039,0.1858,0.0844,0.268,0.0226,387,0.6666,0.4216,0.2045,0.1892,0.9285,9,0.0387,2,1,1,C,1,1.0,
109.0,9.0,9,same pass,0.2017,0.1819,0.0815,0.2629,0.0214,0.0,0.2039,0.1858,0.0844,0.268,0.0226,388,0.3628,0.5009,0.1931,0.2867,0.0046,9,0.0554,3,1,1,C,1,1.0,
109.0,9.0,9,same pass,0.2017,0.1819,0.0815,0.2629,0.0214,0.0,0.2039,0.1858,0.0844,0.268,0.0226,389,0.749,0.681,0.1284,0.2795,0.0017,9,0.0359,4,1,1,C,1,,1.0
109.0,9.0,9,same pass,0.2017,0.1819,0.0815,0.2629,0.0214,0.0,0.2039,0.1858,0.0844,0.268,0.0226,390,0.595,0.1309,0.1434,0.2016,0.0016,9,0.0289,5,1,1,C,1,1.0,
109.0,9.0,9,same pass,0.2017,0.1819,0.0815,0.2629,0.0214,0.0,0.2039,0.1858,0.0844,0.268,0.0226,393,0.8281,0.5049,0.1565,0.2818,0.001,9,0.0441,8,1,1,C,1,1.0,
109.0,9.0,9,same pass,0.2017,0.1819,0.0815,0.2629,0.0214,0.0,0.2039,0.1858,0.0844,0.268,0.0226,385,0.2039,0.1858,0.0844,0.268,0.9428,9,0.0226,0,1,1,C,1,1.0,
109.0,9.0,9,same pass,0.2017,0.1819,0.0815,0.2629,0.0214,0.0,0.2039,0.1858,0.0844,0.268,0.0226,386,0.5014,0.4781,0.0908,0.2726,0.931,9,0.0248,1,1,1,C,1,1.0,
