x center,y center,width,height,confidence,ImageID,labelID,Area,boxID,predTag
0.4719,0.5262,0.361,0.8156,0.7562,354,0,0.2945,0,1
0.4941,0.5211,0.34569999999999995,0.8331999999999999,0.9057,355,0,0.0,0,1
0.4894,0.5294,0.3390000000000001,0.8109,0.6916,356,12,0.0,0,1
0.4675,0.5602,0.3338999999999999,0.7568999999999999,0.8926,357,0,0.0,0,1
0.4469,0.5118,0.33019999999999994,0.8521000000000001,0.9233,358,12,0.0,0,1
0.4997,0.5012,0.3431,0.8645,0.9193,359,12,0.2966,0,1
0.5018,0.5173,0.3422,0.8574,0.9147,360,12,0.2934,0,1
0.472,0.5225,0.3534999999999999,0.8332000000000002,0.7614,361,12,0.0,0,1
0.49449999999999994,0.5115,0.36909999999999993,0.8316000000000001,0.9009,362,0,0.0,0,1
0.487675,0.487275,0.38905,0.8853500000000001,0.1609,363,11,0.0,0,1
0.5151000000000001,0.5162,0.3419,0.8542999999999998,0.7542,364,12,0.0,0,1
0.5593,0.5007,0.3538,0.8498,0.9079,365,12,0.3006,0,1
0.5679,0.5048,0.3499,0.8591,0.8992,366,12,0.3006,0,1
0.5213,0.5214,0.3511,0.85,0.8818,367,12,0.2984,0,1
0.4376,0.5286,0.3779,0.8035,0.7954,368,0,0.3036,0,1
0.4697,0.519575,0.3284,0.8550500000000001,0.8925,369,12,0.0,0,1
0.4963,0.5014,0.3484,0.8659,0.9155,370,12,0.3017,0,1
0.5085,0.4966,0.3,0.8261,0.9396,371,8,0.2479,0,1
0.4864,0.5212,0.3069,0.8386,0.9334,372,8,0.2574,0,1
0.5187,0.5353,0.3062,0.8163,0.8287,373,8,0.2499,0,1
0.473,0.5069,0.3005,0.8372,0.9317,374,8,0.2516,0,1
0.4897,0.5142,0.2937,0.8231,0.9375,375,8,0.2417,0,1
0.509,0.4943,0.2971,0.8293,0.9376,376,8,0.2464,0,1
0.4655,0.4892,0.42450000000000004,0.8842,0.8576,377,0,0.0,0,1
0.4382,0.5084,0.4991,0.8623,0.7928,378,0,0.4304,0,1
0.5859,0.4951,0.5935,0.8443,0.8397,379,0,0.5011,0,1
0.4595,0.5008,0.4161000000000001,0.8901000000000001,0.8727,380,12,0.0,0,1
0.49940000000000007,0.498,0.47980000000000006,0.8872,0.8109,381,0,0.0,0,1
0.475225,0.5025,0.4174500000000001,0.8993,0.8524,382,12,0.0,0,1
0.4342,0.5037,0.468,0.8621,0.8201,383,0,0.4035,0,1
0.4675,0.5151,0.45009999999999994,0.8562000000000001,0.7686,384,0,0.0,0,1
0.4397,0.5057,0.525,0.8653,0.8203,385,0,0.4542,0,1
0.47175,0.5026,0.41229999999999994,0.8924999999999998,0.8402,386,12,0.0,0,1
0.4242,0.5054,0.4515,0.8772,0.8128,387,0,0.0,0,1
0.487,0.4853,0.5865,0.3453,0.8951,388,8,0.2025,0,1
0.5158,0.5235,0.5912,0.3656,0.878,389,8,0.2161,0,1
0.486,0.5232,0.5832,0.3465,0.8977,390,8,0.2021,0,1
0.3992,0.4988,0.5974,0.3658,0.8922,391,8,0.2185,0,1
0.508,0.4748,0.3389,0.8024,0.8314,392,0,0.0,0,1
0.5021,0.4987,0.2944,0.8324,0.9407,393,8,0.2451,0,1
0.5234,0.4802,0.2992,0.8364,0.916,394,8,0.2502,0,1
0.5104,0.4974,0.2969,0.8366,0.935,395,8,0.2484,0,1
0.5194,0.4961,0.2975,0.8416,0.9323,396,8,0.2504,0,1
0.5342,0.4685,0.3007,0.8135,0.9235,397,8,0.2446,0,1
0.4963,0.4993,0.2949,0.8302,0.9392,398,8,0.2448,0,1
0.4159,0.49,0.3022,0.8273,0.9358,399,8,0.25,0,1
0.4733,0.4893,0.3064,0.8426,0.9249,400,8,0.2582,0,1
0.4629,0.4873,0.2941,0.8425,0.9321,401,8,0.2478,0,1
0.505,0.4904,0.2964,0.8323,0.9367,402,8,0.2467,0,1
0.4822,0.4754,0.3011,0.8282,0.9231,403,8,0.2494,0,1
0.4986,0.4897,0.3001,0.8391,0.9406,404,8,0.2518,0,1
0.5217,0.472,0.2946,0.82,0.8238,405,8,0.2416,0,1
0.5202,0.4965,0.2986,0.8217,0.9328,406,8,0.2454,0,1
0.4992,0.5184,0.3019,0.8375,0.9327,407,8,0.2528,0,1
0.5039,0.4616,0.3019,0.819,0.9381,408,8,0.2473,0,1
0.492,0.5186,0.3052,0.8436,0.9379,409,8,0.2574,0,1
0.4965,0.4765,0.3011,0.8314,0.9389,410,8,0.2503,0,1
0.515,0.512,0.298,0.8206,0.9344,411,8,0.2446,0,1
0.4379,0.4789,0.2959,0.822,0.9293,412,8,0.2432,0,1
0.4924,0.5204,0.2967,0.8304,0.9303,413,8,0.2464,0,1
0.4695,0.4932,0.301,0.8335,0.9348,414,8,0.2508,0,1
0.3958,0.4932,0.2975,0.8164,0.9397,415,8,0.2429,0,1
0.4649,0.4842,0.3031,0.8389,0.9356,416,8,0.2542,0,1
0.4065,0.4631,0.2985,0.8007,0.9296,417,8,0.239,0,1
0.4942,0.4964,0.3022,0.8312,0.9417,418,8,0.2512,0,1
0.4957,0.4996,0.2904,0.8308,0.9378,419,8,0.2412,0,1
0.4991,0.5068,0.2931,0.8358,0.9422,420,8,0.245,0,1
0.5186,0.5068,0.2972,0.8325,0.9336,421,8,0.2474,0,1
0.417,0.4487,0.3039,0.7948,0.9352,422,8,0.2415,0,1
0.5194,0.5099,0.2942,0.8415,0.9307,423,8,0.2475,0,1
0.5194,0.4818,0.2964,0.8386,0.9224,424,8,0.2485,0,1
0.3704,0.4853,0.2871,0.8251,0.9255,425,8,0.2369,0,1
0.4657,0.4742,0.2938,0.8309,0.9195,426,8,0.2442,0,1
0.4797,0.4989,0.3095,0.8513,0.933,427,8,0.2635,0,1
0.5111,0.479,0.3003,0.8347,0.9291,428,8,0.2507,0,1
0.5501,0.5584,0.3507,0.7332,0.5567,429,5,0.2571,0,1
0.4746,0.5051,0.688,0.4818,0.8536,430,8,0.3314,0,1
0.4082,0.5246,0.3035,0.8472,0.9407,431,8,0.2571,0,1
0.5093,0.4714,0.2894,0.8325,0.9302,432,8,0.2409,0,1
0.4783,0.4614,0.3114,0.8263,0.7552,433,8,0.2573,0,1
0.5042,0.4941,0.3048,0.8402,0.9343,434,8,0.2561,0,1
0.4687,0.435225,0.3388,0.75275,0.4531,435,5,0.0,0,1
0.37172499999999997,0.5405,0.61005,0.7905,0.9046,436,8,0.0,0,1
0.446,0.5084,0.44620000000000004,0.9123999999999999,0.873,437,12,0.0,0,1
0.4551,0.5092,0.39049999999999996,0.8977000000000002,0.881,438,12,0.0,0,1
0.4354,0.5085,0.3998,0.9106,0.8952,439,12,0.3641,0,1
0.4215,0.5165,0.4943,0.8601,0.805,440,0,0.4252,0,1
0.398275,0.5123,0.39125,0.8894,0.8766,441,12,0.0,0,1
0.5373,0.4942,0.3931,0.8923999999999999,0.8711,442,12,0.0,0,1
0.532,0.3661,0.7997999999999998,0.6967000000000001,0.7726,443,11,0.0,0,1
0.5179,0.5701,0.668,0.5268,0.8785,444,8,0.3519,0,1
0.5081,0.5984,0.7116,0.5297,0.8224,445,9,0.377,0,1
0.355875,0.5670499999999999,0.62885,0.7842,0.8564,446,8,0.0,0,1
0.620275,0.5214,0.72325,0.8744000000000001,0.8141,447,0,0.0,0,1
0.5009,0.4955,0.6704,0.4687,0.8881,448,8,0.3142,0,1
0.5421,0.4294,0.7486,0.5911,0.9009,449,9,0.4425,0,1
0.369925,0.5631250000000001,0.6546500000000001,0.8864500000000001,0.8731,450,9,0.0,0,1
0.377675,0.543,0.69455,0.8123,0.8175,451,9,0.0,0,1
0.38134999999999997,0.5636000000000001,0.6888000000000001,0.863,0.8385,452,9,0.0,0,1
0.451125,0.56725,0.47185000000000005,0.8929,0.8616,453,9,0.0,0,1
0.451325,0.5679500000000001,0.4936499999999999,0.8852,0.8702,454,9,0.0,0,1
0.505475,0.49865000000000004,0.3749500000000001,0.7792999999999999,0.8666,455,8,0.0,0,1
0.5648,0.5123,0.3878,0.7873,0.8599,456,8,0.3053,0,1
0.4494,0.5393,0.3761,0.7635,0.7948,457,8,0.2872,0,1
0.5506,0.479975,0.33780000000000004,0.77045,0.9061,458,0,0.0,0,1
0.4533,0.4867,0.38380000000000003,0.8229,0.9039,459,9,0.0,0,1
0.5231,0.5506,0.4015,0.7832,0.82,460,9,0.3144,0,1
0.4859,0.5288,0.41159999999999997,0.8234999999999999,0.8902,461,9,0.0,0,1
0.4983,0.5247,0.402,0.8442,0.8757,462,9,0.3394,0,1
0.3564,0.5384,0.6646,0.8389,0.866,463,9,0.0,0,1
0.4997,0.5288,0.396,0.8225,0.8814,464,9,0.3257,0,1
0.354025,0.49329999999999996,0.68105,0.9155,0.8776,465,9,0.0,0,1
0.4364,0.4689,0.353,0.7008,0.8024,466,0,0.2474,0,1
0.5091,0.504,0.28139999999999993,0.6898,0.8929,467,8,0.0,0,1
0.4966,0.479925,0.9786,0.83435,0.8747,468,12,0.0,0,1
0.696825,0.53445,0.5585499999999999,0.8277,0.6996,471,12,0.0,0,1
0.1177,0.7385,0.0922,0.2639,0.9075,472,8,0.0243,0,1
0.8347,0.279,0.0901,0.2651,0.9007,473,8,0.0239,0,1
0.1701,0.7337,0.09,0.2628,0.8974,474,8,0.0237,0,1
0.11430000000000001,0.7401,0.1764,0.30400000000000005,0.8055,475,0,0.0,0,1
0.4996,0.554,0.3778,0.7948,0.7976,476,0,0.0,0,1
0.4683,0.5551,0.38269999999999993,0.7657,0.7843,477,0,0.0,0,1
0.4855,0.4294,0.3196,0.7569,0.8721,478,8,0.2419,0,1
0.4391,0.5068,0.3386,0.7474,0.865,479,8,0.253,0,1
0.4735,0.47557499999999997,0.4243,0.8850500000000001,0.7432,480,12,0.0,0,1
0.5039,0.5434,0.4691,0.8009,0.8326,481,0,0.3757,0,1
0.5802,0.5359,0.47940000000000005,0.8460999999999999,0.5968,482,0,0.0,0,1
0.4935,0.4548,0.4302,0.8363,0.8361,483,8,0.3598,0,1
0.4979,0.4111,0.4328,0.8051,0.7872,484,8,0.3484,0,1
0.49240000000000006,0.4781500000000001,0.5024,0.996,0.7461,485,8,0.0,0,1
0.388675,0.46629999999999994,0.74735,0.8668,0.8711,486,8,0.0,0,1
0.46967499999999995,0.53775,0.36205,0.8096,0.8836,487,8,0.0,0,1
0.4648,0.5441,0.3964,0.8087,0.9013,488,9,0.3205,0,1
0.4595,0.4953,0.4451,0.7439,0.8381,489,9,0.3311,0,1
0.5313,0.5278,0.31390000000000007,0.7479,0.9011,490,0,0.0,0,1
0.5111,0.5258,0.402,0.7064,0.8017,491,0,0.284,0,1
0.5055,0.4205,0.4437,0.7827,0.8296,492,0,0.0,0,1
0.4534,0.5302,0.3239,0.7892,0.9118,493,8,0.2556,0,1
0.5332,0.4475,0.3383,0.7779,0.8721,494,8,0.2632,0,1
0.4961,0.4828,0.325,0.7578,0.8978,495,8,0.2463,0,1
0.5001,0.451,0.3367,0.7828,0.9024,496,8,0.2636,0,1
0.5011,0.4484,0.3345,0.7764,0.8996,497,8,0.2597,0,1
0.5624,0.4085,0.323,0.74,0.9036,498,8,0.239,0,1
0.4557,0.4301,0.3257,0.7508,0.8962,499,8,0.2445,0,1
0.5006,0.5085,0.3252,0.7658,0.9067,500,8,0.249,0,1
0.4863,0.4109,0.3307,0.754,0.8933,501,8,0.2494,0,1
0.5292,0.4308,0.3276,0.7713,0.8344,502,8,0.2527,0,1
0.5752,0.4262,0.3253,0.7569,0.8465,503,8,0.2463,0,1
0.4496,0.4557,0.3335,0.7873,0.9046,504,8,0.2626,0,1
0.4601,0.5015,0.3255,0.7918,0.9002,505,8,0.2577,0,1
0.504,0.487375,0.31699999999999995,0.7697499999999999,0.9094,506,8,0.0,0,1
0.525225,0.5299750000000001,0.73155,0.81955,0.779,507,9,0.0,0,1
0.523975,0.48197500000000004,0.74535,0.84185,0.8775,508,9,0.0,0,1
0.50485,0.493425,0.9590000000000001,0.9515499999999999,0.8577,509,8,0.0,0,1
0.485,0.4928,0.6745,0.5338,0.6384,510,12,0.3601,0,1
0.5132,0.5228,0.2684,0.5016,0.8328,511,9,0.1346,0,1
0.5066,0.5352,0.467,0.3484,0.7801,512,9,0.1627,0,1
0.4682,0.3889,0.2805,0.5375,0.8196,513,9,0.1507,0,1
0.5254,0.4909,0.2076,0.3576,0.8623,514,9,0.0742,0,1
0.4855,0.5077,0.3625,0.7314,0.7437,515,0,0.2651,0,1
0.5515749999999999,0.550225,0.3294499999999999,0.7876500000000001,0.896,516,0,0.0,0,1
0.5466,0.4806,0.35630000000000006,0.7662,0.8379,517,0,0.0,0,1
0.527,0.5187,0.3878,0.7982,0.7868,518,0,0.3095,0,1
0.5466,0.4806,0.35630000000000006,0.7662,0.8379,519,0,0.0,0,1
0.3792,0.663,0.236,0.5301,0.8871,520,0,0.1251,0,1
0.3787,0.6507,0.2241,0.5167,0.903,521,0,0.1158,0,1
0.4731,0.4512,0.4587,0.7547,0.7763,522,9,0.3461,0,1
0.4742,0.4846,0.339,0.765,0.8364,523,0,0.2594,0,1
0.5653,0.5534,0.33359999999999995,0.8051999999999999,0.749,524,0,0.0,0,1
0.5401,0.5492,0.3519,0.7429,0.8674,525,0,0.2615,0,1
0.4098,0.4796,0.3612,0.7255,0.8327,526,0,0.262,0,1
0.459,0.459025,0.32419999999999993,0.8023500000000001,0.8271,527,12,0.0,0,1
0.5052,0.42665,0.3474999999999999,0.776,0.8922,528,0,0.0,0,1
0.39387500000000003,0.5232,0.76015,0.8183,0.8626,529,0,0.0,0,1
0.49860000000000004,0.5182,0.32670000000000005,0.7838,0.8928,530,8,0.0,0,1
0.5086,0.552675,0.32230000000000003,0.7782499999999999,0.8723,531,0,0.0,0,1
0.5352,0.5506,0.322,0.771,0.89,532,0,0.2482,0,1
0.5175,0.5225,0.3445,0.7905,0.8472,533,0,0.2723,0,1
0.5387,0.545,0.41690000000000005,0.8129,0.8463,534,12,0.0,0,1
0.5219,0.5503,0.3464,0.7575,0.8201,535,0,0.2624,0,1
0.5342,0.5391,0.3631,0.7487,0.8667,536,0,0.2718,0,1
0.4466,0.544,0.4409,0.7581,0.8606,537,0,0.3342,0,1
0.5276,0.5833,0.32509999999999994,0.7611000000000001,0.8858,538,12,0.0,0,1
0.571,0.521375,0.32359999999999994,0.76965,0.8903,539,0,0.0,0,1
0.505,0.5602,0.3166,0.7741,0.9164,540,8,0.245,0,1
0.4227,0.4799,0.4263,0.6774,0.6372,541,0,0.2888,0,1
0.5666,0.5466,0.33329999999999993,0.7541,0.8937,542,0,0.0,0,1
0.5294,0.5825,0.3443,0.7309,0.8297,543,0,0.2517,0,1
0.471,0.50485,0.35450000000000004,0.8729,0.6884,544,12,0.0,0,1
0.5109,0.539,0.3499,0.7644,0.8462,545,0,0.2675,0,1
0.4335,0.522,0.3332,0.768,0.8661,546,0,0.2559,0,1
0.508,0.4724999999999999,0.37670000000000003,0.7921,0.8474,547,0,0.0,0,1
0.4467,0.5405,0.33089999999999997,0.8109,0.5876,548,0,0.0,0,1
0.5225,0.5602,0.312,0.7511,0.7519,549,0,0.2344,0,1
0.4626,0.5036250000000001,0.32309999999999994,0.76555,0.8784,550,0,0.0,0,1
0.5145,0.4366,0.3449,0.7434,0.7618,551,0,0.2564,0,1
0.4668,0.4882,0.3272,0.7746,0.8567,552,0,0.2535,0,1
0.5372,0.4361,0.3829,0.7933,0.7916,553,0,0.3038,0,1
0.5275,0.5548,0.33000000000000007,0.7829999999999999,0.7948,554,0,0.0,0,1
0.524675,0.57155,0.33185,0.7812,0.6421,555,0,0.0,0,1
0.5207,0.5723,0.3212999999999999,0.7395,0.813,556,0,0.0,0,1
0.479375,0.510975,0.32204999999999995,0.7585500000000001,0.8377,557,0,0.0,0,1
0.5433,0.5705,0.3427,0.7538,0.8748,558,0,0.2583,0,1
0.4693,0.4908,0.33320000000000005,0.7582,0.844,559,0,0.0,0,1
0.4869,0.4947,0.3826,0.753,0.7801,560,0,0.2881,0,1
0.4581,0.4781,0.3795,0.7425,0.8516,561,0,0.2818,0,1
0.5387,0.5883,0.32560000000000006,0.7477000000000001,0.8888,562,0,0.0,0,1
0.5305,0.5398,0.3584,0.7402,0.8256,563,0,0.2653,0,1
0.5425,0.52,0.3464,0.7517,0.8525,564,0,0.2604,0,1
0.5101,0.4599,0.3197,0.7793,0.9061,565,8,0.2491,0,1
0.5501,0.3803,0.3208,0.6999,0.8807,566,8,0.2245,0,1
0.4688,0.4445,0.3268,0.7684,0.8581,567,8,0.2511,0,1
0.4705,0.4277,0.335,0.762,0.8371,568,8,0.2552,0,1
0.5372,0.3844,0.3576,0.7069,0.8033,569,8,0.2527,0,1
0.5624,0.3851,0.3422,0.7433,0.8557,570,8,0.2544,0,1
0.5207,0.4239,0.3299,0.7752,0.8371,571,8,0.2558,0,1
0.5018,0.4326,0.3259,0.7849,0.8953,572,8,0.2558,0,1
0.5362,0.4238,0.3186,0.7641,0.8704,573,8,0.2434,0,1
0.5748,0.3995,0.3189,0.7377,0.8857,574,8,0.2353,0,1
0.4817,0.429,0.3222,0.7692,0.8462,575,8,0.2478,0,1
0.5369,0.4399,0.3239,0.7222,0.8988,576,8,0.2339,0,1
0.3953,0.6753,0.2279,0.4889,0.9111,577,0,0.1114,0,1
0.3858,0.659,0.2363,0.496,0.8967,578,0,0.1172,0,1
0.4197,0.6474,0.2085,0.5012,0.8696,579,8,0.1045,0,1
0.4556,0.4826,0.7373,0.82,0.0015,580,2,0.6046,5,1
0.49774999999999997,0.4948,0.9735999999999999,0.8956999999999999,0.8972,581,8,0.0,0,1
0.36425,0.4886,0.656,0.822,0.7465,582,5,0.0,0,1
0.529,0.5596,0.3152,0.7103,0.891,583,0,0.2239,0,1
0.521,0.5532,0.3499,0.6956,0.8146,584,0,0.2434,0,1
0.5411,0.5604,0.34430000000000005,0.718,0.8946,585,0,0.0,0,1
0.5307,0.529725,0.33529999999999993,0.7867500000000001,0.7959,586,12,0.0,0,1
0.5291,0.55475,0.3071999999999999,0.7234,0.8934,587,0,0.0,0,1
0.5296,0.5622,0.3398,0.6897,0.8501,588,0,0.2344,0,1
0.5512,0.5417,0.3258,0.7682,0.9137,589,12,0.2503,0,1
0.5171,0.554,0.33180000000000004,0.7271999999999998,0.9063,590,0,0.0,0,1
0.5295,0.4651,0.3505,0.7106,0.77,591,0,0.2491,0,1
0.5242,0.5494,0.3395,0.7181,0.8072,592,0,0.2438,0,1
0.5154,0.5262,0.32820000000000005,0.7343,0.8226,593,0,0.0,0,1
0.507625,0.37827500000000003,0.96675,0.61225,0.8971,594,9,0.0,0,1
0.357375,0.420925,0.7056500000000001,0.7460499999999999,0.8496,595,9,0.0,0,1
0.4993,0.5266,0.3065,0.5897,0.9013,596,8,0.1807,0,1
0.5298,0.4539,0.3109,0.5492,0.7827,597,0,0.1707,0,1
0.4815,0.5513,0.3155,0.528,0.8894,598,9,0.1666,0,1
0.547,0.4767,0.3517,0.6537,0.9254,599,8,0.2299,0,1
0.3735,0.5856,0.2943,0.5114,0.7414,600,9,0.1505,0,1
0.34157499999999996,0.5388999999999999,0.62995,0.7229999999999999,0.7694,601,9,0.0,0,1
0.4979,0.5232,0.3675,0.8107,0.9047,602,8,0.2979,0,1
0.5356,0.4819,0.4275,0.8388,0.895,603,8,0.3586,0,1
0.5349,0.5289,0.4028,0.8175,0.8672,604,8,0.3293,0,1
0.5342,0.5226,0.3851,0.8235,0.8875,605,8,0.3171,0,1
0.4815,0.4909,0.4116,0.823,0.8953,606,8,0.3388,0,1
0.5264,0.4982,0.4402,0.8363,0.8951,607,8,0.3681,0,1
0.5568,0.5477,0.3643,0.7777,0.9126,608,8,0.2833,0,1
0.392,0.53125,0.7508999999999999,0.8936999999999999,0.9104,609,9,0.0,0,1
0.5398,0.551,0.3702,0.793,0.8896,610,8,0.2936,0,1
0.5467,0.5315,0.3998,0.8119,0.8941,611,8,0.3246,0,1
0.471,0.4946,0.4294,0.832,0.891,612,8,0.3573,0,1
0.547,0.4925,0.4105,0.8191,0.9221,613,8,0.3363,0,1
0.5235,0.5041,0.342,0.6613,0.9204,614,8,0.2262,0,1
0.49595,0.48982499999999995,0.9547999999999999,0.7948499999999998,0.8252,615,0,0.0,0,1
0.5349,0.4146,0.3111,0.5527,0.7331,616,0,0.1719,0,1
0.4983,0.5404,0.7199,0.4635,0.8848,617,8,0.3337,0,1
0.636125,0.44707499999999994,0.6458499999999999,0.7122499999999999,0.6822,618,9,0.0,0,1
0.4957,0.5349,0.338,0.3452,0.8262,619,9,0.1167,0,1
0.5135,0.4958,0.3082,0.5067,0.8597,620,9,0.1561,0,1
0.478,0.5126,0.2284,0.4241,0.8714,621,9,0.0968,0,1
0.3609,0.657,0.2756,0.5241,0.8763,622,0,0.1444,0,1
0.3755,0.651,0.2757,0.5324,0.8501,623,0,0.1468,0,1
0.587325,0.47432500000000005,0.55955,0.48365,0.8392,624,12,0.0,0,1
0.5189,0.5212,0.3167,0.5264,0.8191,625,9,0.1667,0,1
0.683475,0.6515,0.59905,0.4928999999999999,0.9354,626,9,0.0,0,1
0.33187500000000003,0.337375,0.6086499999999999,0.49665,0.9357,627,9,0.0,0,1
0.31085,0.33817499999999995,0.5779,0.49054999999999993,0.858,628,8,0.0,0,1
0.5574,0.4749,0.3487,0.6064,0.6367,629,7,0.2115,0,1
0.3237,0.32604999999999995,0.6022000000000001,0.5122,0.9082,630,9,0.0,0,1
0.5047,0.5155,0.4403,0.3228,0.804,631,9,0.1421,0,1
0.5211,0.537975,0.6799,0.6777500000000001,0.7946,632,9,0.0,0,1
0.5387,0.5504,0.3321,0.5866,0.8693,633,0,0.1948,0,1
0.3631,0.5189,0.352,0.5518,0.8086,634,9,0.1943,0,1
0.5102,0.57475,0.5116,0.9084999999999999,0.7864,635,12,0.0,0,1
0.4726,0.5229,0.3241,0.6816,0.7278,636,8,0.2209,0,1
0.46540000000000004,0.69615,0.48400000000000004,0.5625000000000001,0.7463,637,8,0.0,0,1
0.3911,0.6674,0.2813,0.5276,0.8835,638,0,0.1484,0,1
0.4747,0.498,0.5702,0.496,0.8717,639,12,0.0,0,1
0.5716,0.5219,0.5521,0.5107999999999999,0.8943,640,0,0.0,0,1
0.5716,0.5219,0.5521,0.5107999999999999,0.8943,641,0,0.0,0,1
0.5994999999999999,0.5070250000000001,0.5874,0.46424999999999994,0.8899,642,0,0.0,0,1
0.616175,0.540175,0.55505,0.46445000000000003,0.8907,643,0,0.0,0,1
0.43620000000000003,0.5222249999999999,0.5584,0.49985,0.8953,644,0,0.0,0,1
0.486,0.4825,0.4115,0.709,0.7992,645,0,0.0,0,1
0.5101,0.5374,0.3347,0.6748,0.8962,646,8,0.2259,0,1
0.5405,0.4352,0.3262,0.6568,0.9087,647,8,0.2143,0,1
0.5033,0.4643,0.3231,0.6551,0.9055,648,8,0.2116,0,1
0.4728,0.4918,0.3358,0.6769,0.9078,649,8,0.2273,0,1
0.4272,0.492,0.3342,0.7031,0.8996,650,8,0.235,0,1
0.4722,0.5255,0.3442,0.7108,0.7829,651,8,0.2446,0,1
0.4313,0.4852,0.3194,0.632,0.8924,652,8,0.2018,0,1
0.6003,0.5511,0.3804,0.555,0.6787,653,9,0.2111,0,1
0.4244,0.627,0.255,0.4839,0.8562,654,0,0.1234,0,1
0.6046,0.6118,0.47520000000000007,0.7306000000000001,0.8557,655,9,0.0,0,1
0.60415,0.509325,0.5331999999999999,0.46144999999999997,0.8891,656,0,0.0,0,1
0.4703,0.4461,0.3493,0.6379,0.8306,657,0,0.2228,0,1
0.3311,0.3829,0.3287,0.5989,0.8477,658,9,0.1969,0,1
0.5246,0.5492,0.3862999999999999,0.2548000000000001,0.8995,659,0,0.0,0,1
0.492,0.5215,0.3589,0.242,0.8933,660,0,0.0868,0,1
0.4843,0.453,0.3722,0.2459,0.8982,661,0,0.0915,0,1
0.496525,0.5118,0.36634999999999995,0.24109999999999998,0.9103,662,0,0.0,0,1
0.5004,0.4795,0.3592,0.2528,0.899,663,0,0.0908,0,1
0.5062,0.4925,0.3631,0.2524,0.8991,664,0,0.0917,0,1
0.5159,0.544,0.3991,0.3001,0.866,666,0,0.1198,0,1
0.5068,0.4322,0.3814,0.2781,0.895,667,0,0.1061,0,1
0.4958,0.4922,0.3484,0.2516,0.8863,668,0,0.0876,0,1
0.4816,0.4785,0.3661,0.2519,0.8823,669,0,0.0922,0,1
0.4974,0.5283749999999999,0.37039999999999995,0.23235,0.9261,670,0,0.0,0,1
0.5031,0.4628,0.3599,0.2499,0.9079,671,0,0.09,0,1
0.4683,0.4942,0.3648,0.2083,0.9021,672,8,0.076,0,1
0.4862,0.4819,0.3974,0.2308,0.8682,673,8,0.0917,0,1
0.479,0.4791,0.371,0.2344,0.8962,674,0,0.087,0,1
0.5048,0.4922,0.374,0.2402,0.9153,675,0,0.0898,0,1
0.5108,0.5004,0.3748,0.24,0.9157,676,0,0.0,0,1
0.5057,0.5294,0.3685,0.2494,0.9079,677,0,0.0919,0,1
0.49,0.521,0.3606,0.2315,0.9104,678,0,0.0835,0,1
0.5054,0.5747,0.3904,0.3419,0.8657,679,0,0.1335,0,1
0.4872,0.4915,0.3641,0.2207,0.9061,680,0,0.0,0,1
0.490425,0.499,0.36935000000000007,0.23940000000000006,0.9091,681,0,0.0,0,1
0.4739,0.4747,0.3682,0.2595,0.7976,682,0,0.0955,0,1
0.5098,0.4879,0.4071,0.272,0.8979,683,12,0.1107,0,1
0.5131,0.5448,0.3731,0.2665,0.8932,684,0,0.0995,0,1
0.4991,0.5172,0.3619,0.2403,0.9124,685,0,0.087,0,1
0.4974,0.472,0.3605,0.2257,0.9112,686,0,0.0814,0,1
0.4871,0.4917,0.36860000000000004,0.23429999999999995,0.9137,687,0,0.0,0,1
0.49187499999999995,0.5066,0.37394999999999995,0.2359,0.9062,688,0,0.0,0,1
0.4879,0.4923,0.3486,0.2376,0.9066,689,0,0.0828,0,1
0.5085,0.4298,0.5283,0.2999,0.9096,690,8,0.1584,0,1
0.54,0.4636,0.5118,0.2803,0.8984,691,8,0.1435,0,1
0.5361,0.4637,0.52,0.2856,0.8882,692,8,0.1485,0,1
0.3143,0.27295,0.15759999999999996,0.2553,0.7444,693,0,0.0,0,1
0.4169,0.5955,0.2291,0.4797,0.8908,694,0,0.1099,0,1
0.5186,0.5183,0.4302,0.8366,0.9033,695,8,0.3599,0,1
0.5168,0.4849,0.4438,0.8418,0.9052,696,8,0.3736,0,1
0.5277,0.4943,0.4414,0.832,0.9193,697,8,0.3672,0,1
0.487,0.4481,0.6241,0.3367,0.9064,698,8,0.2101,0,1
0.48,0.5601,0.6349,0.3599,0.9082,699,8,0.2285,0,1
0.4674,0.5934,0.6254,0.3129,0.8589,700,8,0.1957,0,1
0.4811,0.4362,0.7013,0.5675,0.8882,701,9,0.398,0,1
0.5046,0.5825,0.6132,0.3166,0.91,702,8,0.1941,0,1
0.45009999999999994,0.46024999999999994,0.7134,0.8971,0.8754,703,9,0.0,0,1
0.5194,0.5789,0.7092,0.5331,0.869,704,9,0.3781,0,1
0.4639,0.4196,0.6959,0.52,0.9034,705,9,0.3619,0,1
0.4576,0.4415,0.6891,0.5204,0.8688,706,9,0.3586,0,1
0.4954,0.4784,0.7192,0.5462,0.9183,707,9,0.3928,0,1
0.5481,0.4439,0.687,0.5321,0.8775,708,9,0.3656,0,1
0.5277,0.42,0.7109,0.5424,0.8989,709,9,0.3856,0,1
0.5428,0.5918,0.6415,0.3161,0.8947,710,8,0.2028,0,1
0.5652,0.5352,0.6239,0.3361,0.9147,711,8,0.2097,0,1
0.5387,0.4902,0.6493,0.34,0.8786,712,8,0.2207,0,1
0.4883,0.5119,0.3507,0.6607,0.8885,713,8,0.2317,0,1
