ImageID,boxID_p,labelID_p,predTag_p,x_center_p,y_center_p,width_p,height_p,confidence,judge
311,4,7,1,0.4833,0.5302,0.3348,0.883,0.0011,wrongkill
312,0,0,1,0.4807,0.5376,0.4246,0.8262,0.8363,same NG
313,0,12,1,0.4693,0.502,0.3396,0.9076,0.8277,same NG
313,1,0,1,0.4693,0.502,0.3396,0.9076,0.001,wrongkill
314,0,12,1,0.5045,0.5301,0.3827,0.8581,0.8606,same NG
314,1,0,1,0.5091,0.5265,0.339,0.8392,0.0436,wrongkill
315,0,12,1,0.5793,0.5034,0.3357,0.9031,0.8339,same NG
316,0,12,1,0.4844,0.5147,0.3372,0.9032,0.9045,same NG
316,1,0,1,0.4888,0.5096,0.3264,0.8927,0.0028,wrongkill
317,0,0,1,0.4798,0.4869,0.3531,0.8602,0.8274,same NG
318,0,0,1,0.4341,0.4863,0.4488,0.9038,0.7608,same NG
318,1,12,1,0.4262,0.4878,0.4493,0.9062,0.0135,wrongkill
319,0,12,1,0.4859,0.5328,0.329,0.835,0.9012,same NG
319,1,0,1,0.4875,0.5317,0.3225,0.8424,0.0015,wrongkill
320,0,0,1,0.4532,0.485,0.3448,0.8407,0.9038,same NG
320,1,12,1,0.4532,0.485,0.3448,0.8407,0.0068,wrongkill
320,2,7,1,0.4535,0.4848,0.3458,0.8409,0.0011,wrongkill
321,0,12,1,0.4924,0.5299,0.3395,0.8354,0.898,same NG
322,0,12,1,0.5693,0.4996,0.3387,0.8384,0.92,same NG
323,0,12,1,0.4955,0.4966,0.3457,0.857,0.8526,same NG
323,1,0,1,0.4938,0.5065,0.3425,0.845,0.1012,wrongkill
324,0,12,1,0.4634,0.498,0.3571,0.8631,0.6184,same NG
324,1,0,1,0.4661,0.4991,0.3662,0.8625,0.3412,wrongkill
325,0,12,1,0.564,0.4996,0.3307,0.8333,0.9001,wrongkill
325,1,0,1,0.5651,0.5005,0.3298,0.8356,0.0228,same NG
326,0,0,1,0.4896,0.515,0.3365,0.8184,0.9161,same NG
326,1,12,1,0.4876,0.5138,0.3326,0.8259,0.0045,wrongkill
327,0,0,1,0.4866,0.4944,0.3275,0.8385,0.8402,same NG
327,1,12,1,0.4851,0.4933,0.3248,0.8412,0.1142,wrongkill
327,3,7,1,0.4866,0.4944,0.3275,0.8385,0.0011,wrongkill
328,0,0,1,0.5287,0.5658,0.3853,0.7362,0.8269,same NG
329,0,0,1,0.5172,0.522,0.3352,0.8256,0.8833,same NG
329,1,12,1,0.5185,0.5203,0.3357,0.8152,0.0144,wrongkill
329,4,7,1,0.5177,0.5217,0.3371,0.8257,0.0011,wrongkill
330,0,12,1,0.4813,0.501,0.3662,0.8526,0.5527,wrongkill
330,1,0,1,0.4813,0.5004,0.3676,0.8529,0.4118,same NG
331,0,0,1,0.4985,0.5242,0.372,0.7911,0.8456,same NG
332,0,0,1,0.4264,0.4919,0.4411,0.8598,0.8117,same NG
332,1,12,1,0.4264,0.4919,0.4411,0.8598,0.0137,wrongkill
333,0,0,1,0.4919,0.5256,0.3302,0.8041,0.9045,same NG
333,1,12,1,0.4931,0.5224,0.3212,0.8094,0.0015,wrongkill
333,2,7,1,0.4921,0.5251,0.3318,0.8045,0.0013,wrongkill
334,0,0,1,0.4868,0.5222,0.3553,0.8157,0.866,same NG
334,1,12,1,0.4868,0.5222,0.3553,0.8157,0.003,wrongkill
335,0,5,1,0.5193,0.4514,0.6028,0.5459,0.5823,wrongkill
336,0,12,1,0.4363,0.5225,0.3367,0.7964,0.5649,wrongkill
336,1,0,1,0.4337,0.5215,0.3393,0.8088,0.342,same NG
337,0,0,1,0.5629,0.5057,0.3873,0.8096,0.835,same NG
339,0,0,1,0.5019,0.477,0.3578,0.8235,0.8842,same NG
339,1,12,1,0.5019,0.477,0.3578,0.8235,0.0011,wrongkill
340,0,0,1,0.4932,0.5329,0.3864,0.7855,0.8365,same NG
340,1,12,1,0.4932,0.5329,0.3864,0.7855,0.0502,wrongkill
341,0,0,1,0.4808,0.4942,0.4191,0.8129,0.8067,same NG
342,0,0,1,0.5122,0.5137,0.3846,0.8209,0.8719,same NG
343,0,0,1,0.4494,0.513,0.3364,0.8228,0.9211,same NG
343,1,12,1,0.4494,0.513,0.3364,0.8228,0.002,wrongkill
344,0,0,1,0.5862,0.4963,0.334,0.8406,0.9214,same NG
344,1,12,1,0.5862,0.4963,0.334,0.8406,0.0017,wrongkill
345,0,0,1,0.4472,0.5274,0.3353,0.8057,0.9148,same NG
345,1,12,1,0.4453,0.5283,0.3352,0.812,0.0069,wrongkill
345,3,7,1,0.4476,0.5266,0.3374,0.8069,0.0011,wrongkill
346,0,12,1,0.503,0.5058,0.3679,0.8517,0.9042,wrongkill
346,1,0,1,0.5033,0.5054,0.3696,0.8505,0.0207,same NG
347,0,0,1,0.5211,0.548,0.3353,0.7715,0.8717,same NG
347,1,12,1,0.5211,0.548,0.3353,0.7715,0.0012,wrongkill
347,2,7,1,0.5214,0.5476,0.336,0.7713,0.0011,wrongkill
348,0,0,1,0.5092,0.5373,0.3407,0.7834,0.8569,same NG
348,1,12,1,0.5089,0.538,0.34,0.7836,0.001,wrongkill
349,0,0,1,0.5608,0.5067,0.3669,0.8275,0.8872,same NG
349,1,7,1,0.5611,0.5066,0.3681,0.8283,0.0019,wrongkill
350,0,0,1,0.551,0.5016,0.3403,0.8497,0.8349,same NG
350,1,12,1,0.551,0.5016,0.3403,0.8497,0.1051,wrongkill
350,4,7,1,0.551,0.5016,0.3403,0.8497,0.0011,wrongkill
351,0,0,1,0.5043,0.5455,0.3857,0.7682,0.8456,same NG
352,0,0,1,0.437,0.4909,0.4006,0.7969,0.8186,same NG
353,0,12,1,0.4493,0.4783,0.347,0.8145,0.8228,same NG
353,1,0,1,0.4495,0.478,0.348,0.8137,0.1011,wrongkill
354,0,0,1,0.4719,0.5262,0.361,0.8156,0.7562,same NG
355,0,0,1,0.4941,0.5211,0.3457,0.8332,0.9057,same NG
355,1,12,1,0.4941,0.5211,0.3457,0.8332,0.0232,wrongkill
355,2,7,1,0.4941,0.5211,0.3457,0.8332,0.0013,wrongkill
356,0,12,1,0.4894,0.5294,0.339,0.8109,0.6916,same NG
356,1,0,1,0.4894,0.5294,0.339,0.8109,0.1911,wrongkill
357,0,0,1,0.4675,0.5602,0.3339,0.7569,0.8926,same NG
357,1,12,1,0.4675,0.5602,0.3339,0.7569,0.0017,wrongkill
358,0,12,1,0.4469,0.5118,0.3302,0.8521,0.9233,same NG
358,1,0,1,0.4469,0.5118,0.3302,0.8521,0.004,wrongkill
359,0,12,1,0.4997,0.5012,0.3431,0.8645,0.9193,same NG
360,0,12,1,0.5018,0.5173,0.3422,0.8574,0.9147,same NG
361,0,12,1,0.472,0.5225,0.3535,0.8332,0.7614,same NG
361,1,0,1,0.472,0.5225,0.3535,0.8332,0.1231,wrongkill
362,0,0,1,0.4945,0.5115,0.3691,0.8316,0.9009,same NG
362,1,12,1,0.4945,0.5115,0.3691,0.8316,0.0012,wrongkill
363,1,11,1,0.5006,0.3177,0.3632,0.5462,0.1609,same NG
363,2,0,1,0.4714,0.497,0.3565,0.8659,0.0955,wrongkill
364,0,12,1,0.5137,0.5164,0.3391,0.8521,0.7542,same NG
364,1,0,1,0.5162,0.5162,0.3397,0.8543,0.2075,wrongkill
365,0,12,1,0.5593,0.5007,0.3538,0.8498,0.9079,same NG
366,0,12,1,0.5679,0.5048,0.3499,0.8591,0.8992,same NG
367,0,12,1,0.5213,0.5214,0.3511,0.85,0.8818,same NG
368,0,0,1,0.4376,0.5286,0.3779,0.8035,0.7954,same NG
369,0,12,1,0.4697,0.5195,0.3284,0.8549,0.8925,same NG
369,1,0,1,0.4693,0.5199,0.3258,0.8544,0.0132,wrongkill
370,0,12,1,0.4963,0.5014,0.3484,0.8659,0.9155,same NG
371,0,8,1,0.5085,0.4966,0.3,0.8261,0.9396,same NG
372,0,8,1,0.4864,0.5212,0.3069,0.8386,0.9334,same NG
373,0,8,1,0.5187,0.5353,0.3062,0.8163,0.8287,same NG
374,0,8,1,0.473,0.5069,0.3005,0.8372,0.9317,same NG
375,0,8,1,0.4897,0.5142,0.2937,0.8231,0.9375,same NG
376,0,8,1,0.509,0.4943,0.2971,0.8293,0.9376,same NG
377,0,0,1,0.4655,0.4892,0.4245,0.8842,0.8576,same NG
377,1,12,1,0.4654,0.4892,0.4219,0.8833,0.0405,wrongkill
377,4,7,1,0.4654,0.4892,0.4219,0.8833,0.0012,wrongkill
378,0,0,1,0.4382,0.5084,0.4991,0.8623,0.7928,same NG
379,0,0,1,0.5859,0.4951,0.5935,0.8443,0.8397,same NG
380,0,12,1,0.4595,0.5008,0.4161,0.8901,0.8727,same NG
380,1,0,1,0.4595,0.5008,0.4128,0.8899,0.0239,wrongkill
381,0,0,1,0.4994,0.498,0.4798,0.8872,0.8109,same NG
381,1,12,1,0.4994,0.498,0.4798,0.8872,0.0442,wrongkill
382,0,12,1,0.4734,0.5026,0.4138,0.8922,0.8524,same NG
382,1,0,1,0.4761,0.5025,0.4157,0.8993,0.0215,wrongkill
383,0,0,1,0.4342,0.5037,0.468,0.8621,0.8201,same NG
384,0,0,1,0.4675,0.5151,0.4501,0.8562,0.7686,same NG
384,1,12,1,0.4678,0.5155,0.4435,0.8539,0.001,wrongkill
385,0,0,1,0.4397,0.5057,0.525,0.8653,0.8203,same NG
386,0,12,1,0.4698,0.5029,0.4084,0.8833,0.8402,same NG
386,1,0,1,0.4727,0.5026,0.4104,0.8925,0.0319,wrongkill
387,0,0,1,0.4242,0.5054,0.4515,0.8772,0.8128,same NG
387,1,12,1,0.4242,0.5054,0.4515,0.8772,0.0027,wrongkill
388,0,8,1,0.487,0.4853,0.5865,0.3453,0.8951,same NG
389,0,8,1,0.5158,0.5235,0.5912,0.3656,0.878,same NG
390,0,8,1,0.486,0.5232,0.5832,0.3465,0.8977,same NG
391,0,8,1,0.3992,0.4988,0.5974,0.3658,0.8922,same NG
392,0,0,1,0.5072,0.4748,0.3315,0.8024,0.8314,same NG
392,1,7,1,0.508,0.4754,0.3389,0.798,0.0012,wrongkill
393,0,8,1,0.5021,0.4987,0.2944,0.8324,0.9407,same NG
394,0,8,1,0.5234,0.4802,0.2992,0.8364,0.916,same NG
395,0,8,1,0.5104,0.4974,0.2969,0.8366,0.935,same NG
396,0,8,1,0.5194,0.4961,0.2975,0.8416,0.9323,same NG
397,0,8,1,0.5342,0.4685,0.3007,0.8135,0.9235,same NG
398,0,8,1,0.4963,0.4993,0.2949,0.8302,0.9392,same NG
399,0,8,1,0.4159,0.49,0.3022,0.8273,0.9358,same NG
400,0,8,1,0.4733,0.4893,0.3064,0.8426,0.9249,same NG
401,0,8,1,0.4629,0.4873,0.2941,0.8425,0.9321,same NG
402,0,8,1,0.505,0.4904,0.2964,0.8323,0.9367,same NG
403,0,8,1,0.4822,0.4754,0.3011,0.8282,0.9231,same NG
404,0,8,1,0.4986,0.4897,0.3001,0.8391,0.9406,same NG
405,0,8,1,0.5217,0.472,0.2946,0.82,0.8238,same NG
406,0,8,1,0.5202,0.4965,0.2986,0.8217,0.9328,same NG
407,0,8,1,0.4992,0.5184,0.3019,0.8375,0.9327,same NG
408,0,8,1,0.5039,0.4616,0.3019,0.819,0.9381,same NG
409,0,8,1,0.492,0.5186,0.3052,0.8436,0.9379,same NG
410,0,8,1,0.4965,0.4765,0.3011,0.8314,0.9389,same NG
411,0,8,1,0.515,0.512,0.298,0.8206,0.9344,same NG
412,0,8,1,0.4379,0.4789,0.2959,0.822,0.9293,same NG
413,0,8,1,0.4924,0.5204,0.2967,0.8304,0.9303,same NG
414,0,8,1,0.4695,0.4932,0.301,0.8335,0.9348,same NG
415,0,8,1,0.3958,0.4932,0.2975,0.8164,0.9397,same NG
416,0,8,1,0.4649,0.4842,0.3031,0.8389,0.9356,same NG
417,0,8,1,0.4065,0.4631,0.2985,0.8007,0.9296,same NG
418,0,8,1,0.4942,0.4964,0.3022,0.8312,0.9417,same NG
419,0,8,1,0.4957,0.4996,0.2904,0.8308,0.9378,same NG
420,0,8,1,0.4991,0.5068,0.2931,0.8358,0.9422,same NG
421,0,8,1,0.5186,0.5068,0.2972,0.8325,0.9336,same NG
422,0,8,1,0.417,0.4487,0.3039,0.7948,0.9352,same NG
423,0,8,1,0.5194,0.5099,0.2942,0.8415,0.9307,same NG
424,0,8,1,0.5194,0.4818,0.2964,0.8386,0.9224,same NG
425,0,8,1,0.3704,0.4853,0.2871,0.8251,0.9255,same NG
426,0,8,1,0.4657,0.4742,0.2938,0.8309,0.9195,same NG
427,0,8,1,0.4797,0.4989,0.3095,0.8513,0.933,same NG
428,0,8,1,0.5111,0.479,0.3003,0.8347,0.9291,same NG
429,0,5,1,0.5501,0.5584,0.3507,0.7332,0.5567,same NG
430,0,8,1,0.4746,0.5051,0.688,0.4818,0.8536,same NG
431,0,8,1,0.4082,0.5246,0.3035,0.8472,0.9407,same NG
432,0,8,1,0.5093,0.4714,0.2894,0.8325,0.9302,same NG
433,0,8,1,0.4783,0.4614,0.3114,0.8263,0.7552,same NG
434,0,8,1,0.5042,0.4941,0.3048,0.8402,0.9343,same NG
435,0,5,1,0.4687,0.4273,0.3388,0.7369,0.4531,same NG
435,3,7,1,0.4848,0.4431,0.2983,0.737,0.0019,wrongkill
435,4,12,1,0.4848,0.4431,0.2983,0.737,0.0012,wrongkill
436,0,8,1,0.5506,0.5747,0.2523,0.7221,0.9046,same NG
436,1,8,1,0.2018,0.5286,0.2702,0.7667,0.8433,same NG
437,0,12,1,0.4461,0.5084,0.4444,0.9116,0.873,same NG
437,1,0,1,0.446,0.5084,0.4462,0.9124,0.0064,wrongkill
438,0,12,1,0.4551,0.5092,0.3905,0.8977,0.881,same NG
438,1,0,1,0.4551,0.5092,0.3905,0.8977,0.019,wrongkill
439,0,12,1,0.4354,0.5085,0.3998,0.9106,0.8952,same NG
440,0,0,1,0.4215,0.5165,0.4943,0.8601,0.805,same NG
441,0,12,1,0.3974,0.5123,0.3895,0.8894,0.8766,same NG
441,1,0,1,0.3988,0.5144,0.3902,0.8738,0.0099,wrongkill
442,0,12,1,0.5373,0.4942,0.3931,0.8924,0.8711,same NG
442,1,0,1,0.5373,0.4942,0.3931,0.8924,0.0144,wrongkill
443,0,11,1,0.532,0.3661,0.7998,0.6967,0.7726,same NG
443,1,2,1,0.532,0.3661,0.7998,0.6967,0.0073,wrongkill
443,2,4,1,0.532,0.3661,0.7998,0.6967,0.0011,wrongkill
444,0,8,1,0.5179,0.5701,0.668,0.5268,0.8785,same NG
446,0,8,1,0.1694,0.5465,0.2559,0.7431,0.8564,overkill
446,1,0,1,0.513,0.5907,0.3146,0.7043,0.5672,same NG
446,2,7,1,0.509,0.6038,0.3161,0.7107,0.047,wrongkill
446,6,12,1,0.5104,0.5892,0.3133,0.7181,0.0082,wrongkill
447,0,0,1,0.4776,0.4946,0.4379,0.8208,0.8141,same NG
448,0,8,1,0.5009,0.4955,0.6704,0.4687,0.8881,same NG
455,0,8,1,0.5057,0.4987,0.3745,0.7792,0.8666,same NG
455,2,12,1,0.5053,0.4983,0.3746,0.7786,0.001,wrongkill
456,0,8,1,0.5648,0.5123,0.3878,0.7873,0.8599,same NG
457,0,8,1,0.4494,0.5393,0.3761,0.7635,0.7948,same NG
458,0,0,1,0.5506,0.4796,0.3378,0.7697,0.9061,same NG
458,2,12,1,0.5509,0.4823,0.3363,0.7658,0.0011,wrongkill
459,2,7,1,0.4533,0.4867,0.3838,0.8229,0.0011,overkill
461,1,7,1,0.4883,0.5209,0.4068,0.8077,0.002,overkill
461,3,0,1,0.4835,0.5322,0.4068,0.8167,0.0012,overkill
466,0,0,1,0.4364,0.4689,0.353,0.7008,0.8024,same NG
467,0,8,1,0.5091,0.5056,0.2814,0.6823,0.8929,same NG
467,1,12,1,0.5094,0.504,0.2771,0.6898,0.016,wrongkill
468,0,12,1,0.4699,0.5113,0.1804,0.3242,0.8747,same NG
468,7,7,1,0.4707,0.511,0.1687,0.3214,0.0014,wrongkill
471,0,12,1,0.5048,0.4747,0.1745,0.3278,0.6996,same NG
471,2,0,1,0.5071,0.4751,0.1562,0.3236,0.241,wrongkill
471,6,7,1,0.507,0.4747,0.1521,0.3205,0.0017,wrongkill
472,0,8,1,0.1177,0.7385,0.0922,0.2639,0.9075,same NG
473,0,8,1,0.8347,0.279,0.0901,0.2651,0.9007,same NG
474,0,8,1,0.1701,0.7337,0.09,0.2628,0.8974,same NG
475,0,0,1,0.1125,0.7402,0.1724,0.302,0.8055,same NG
475,1,7,1,0.1149,0.7409,0.1752,0.3001,0.3635,wrongkill
475,2,12,1,0.1126,0.7401,0.173,0.304,0.0039,wrongkill
476,0,0,1,0.4996,0.554,0.3778,0.7948,0.7976,same NG
476,1,12,1,0.5112,0.5504,0.3336,0.7484,0.0491,wrongkill
477,0,0,1,0.4683,0.5551,0.3827,0.7657,0.7843,same NG
477,1,12,1,0.4682,0.5551,0.3783,0.7643,0.0011,wrongkill
478,0,8,1,0.4855,0.4294,0.3196,0.7569,0.8721,same NG
479,0,8,1,0.4391,0.5068,0.3386,0.7474,0.865,same NG
480,0,12,1,0.4714,0.4745,0.4201,0.8829,0.7432,wrongkill
480,1,0,1,0.4773,0.4762,0.4167,0.8838,0.0896,same NG
481,0,0,1,0.5039,0.5434,0.4691,0.8009,0.8326,same NG
482,0,0,1,0.5802,0.5359,0.4794,0.8461,0.5968,wrongkill
482,1,12,1,0.5802,0.5359,0.4794,0.8461,0.2316,same NG
483,0,8,1,0.4935,0.4548,0.4302,0.8363,0.8361,same NG
484,0,8,1,0.4979,0.4111,0.4328,0.8051,0.7872,same NG
485,0,8,1,0.4887,0.5225,0.3847,0.8883,0.7461,overkill
485,1,7,1,0.4936,0.52,0.382,0.9123,0.0575,overkill
485,2,12,1,0.4887,0.5225,0.3847,0.8883,0.0239,overkill
485,4,0,1,0.5042,0.524,0.3226,0.8414,0.0018,overkill
486,0,8,1,0.5627,0.4759,0.3993,0.8476,0.8711,same NG
487,0,8,1,0.4679,0.538,0.3585,0.8091,0.8836,same NG
487,1,12,1,0.47,0.5371,0.3614,0.8083,0.0013,wrongkill
490,0,0,1,0.5313,0.5278,0.3139,0.7479,0.9011,same NG
490,1,12,1,0.5313,0.5278,0.3139,0.7479,0.0012,wrongkill
491,0,0,1,0.5111,0.5258,0.402,0.7064,0.8017,same NG
492,0,0,1,0.5073,0.4129,0.4261,0.7675,0.8296,same NG
492,1,12,1,0.5055,0.4223,0.4437,0.7791,0.0109,wrongkill
493,0,8,1,0.4534,0.5302,0.3239,0.7892,0.9118,same NG
494,0,8,1,0.5332,0.4475,0.3383,0.7779,0.8721,same NG
495,0,8,1,0.4961,0.4828,0.325,0.7578,0.8978,same NG
496,0,8,1,0.5001,0.451,0.3367,0.7828,0.9024,same NG
497,0,8,1,0.5011,0.4484,0.3345,0.7764,0.8996,same NG
498,0,8,1,0.5624,0.4085,0.323,0.74,0.9036,same NG
499,0,8,1,0.4557,0.4301,0.3257,0.7508,0.8962,same NG
500,0,8,1,0.5006,0.5085,0.3252,0.7658,0.9067,same NG
501,0,8,1,0.4863,0.4109,0.3307,0.754,0.8933,same NG
502,0,8,1,0.5292,0.4308,0.3276,0.7713,0.8344,same NG
503,0,8,1,0.5752,0.4262,0.3253,0.7569,0.8465,same NG
504,0,8,1,0.4496,0.4557,0.3335,0.7873,0.9046,same NG
505,0,8,1,0.4601,0.5015,0.3255,0.7918,0.9002,same NG
506,0,8,1,0.5038,0.4872,0.3141,0.7694,0.9094,same NG
506,2,12,1,0.504,0.4874,0.317,0.7697,0.0015,wrongkill
509,0,8,1,0.4799,0.4765,0.3894,0.8717,0.8577,same NG
509,1,8,1,0.1566,0.4046,0.2625,0.7739,0.8564,same NG
509,2,8,1,0.8171,0.5557,0.3345,0.827,0.8514,same NG
510,0,12,1,0.485,0.4928,0.6745,0.5338,0.6384,wrongkill
515,0,0,1,0.4855,0.5077,0.3625,0.7314,0.7437,same NG
516,0,0,1,0.5519,0.5505,0.3288,0.7871,0.896,same NG
516,1,12,1,0.5514,0.5494,0.3291,0.786,0.023,wrongkill
516,4,7,1,0.5519,0.5505,0.3288,0.7871,0.001,wrongkill
517,0,0,1,0.5466,0.4806,0.3563,0.7662,0.8379,same NG
517,1,12,1,0.5527,0.4784,0.3327,0.7427,0.0012,wrongkill
518,0,0,1,0.527,0.5187,0.3878,0.7982,0.7868,same NG
519,0,0,1,0.5466,0.4806,0.3563,0.7662,0.8379,same NG
519,1,12,1,0.5527,0.4784,0.3327,0.7427,0.0012,wrongkill
520,0,0,1,0.3792,0.663,0.236,0.5301,0.8871,same NG
521,0,0,1,0.3787,0.6507,0.2241,0.5167,0.903,same NG
523,0,0,1,0.4742,0.4846,0.339,0.765,0.8364,same NG
524,0,0,1,0.5653,0.5534,0.3336,0.8052,0.749,same NG
524,1,12,1,0.5723,0.5481,0.3196,0.7625,0.1605,wrongkill
525,0,0,1,0.5401,0.5492,0.3519,0.7429,0.8674,same NG
526,0,0,1,0.4098,0.4796,0.3612,0.7255,0.8327,same NG
527,0,12,1,0.4588,0.4592,0.3234,0.802,0.8271,same NG
527,1,0,1,0.459,0.4589,0.3242,0.8021,0.1191,wrongkill
528,0,0,1,0.5072,0.4206,0.339,0.7639,0.8922,same NG
528,1,7,1,0.5052,0.427,0.3475,0.7753,0.0104,wrongkill
528,3,12,1,0.5074,0.4241,0.3278,0.7555,0.0018,wrongkill
529,0,0,1,0.6028,0.5605,0.3423,0.7437,0.8626,same NG
529,2,12,1,0.6024,0.5602,0.341,0.7434,0.0012,wrongkill
530,0,8,1,0.4985,0.5183,0.3256,0.7819,0.8928,same NG
530,1,12,1,0.4986,0.5182,0.3267,0.7838,0.0043,wrongkill
530,2,0,1,0.4986,0.5182,0.3267,0.7838,0.002,wrongkill
531,0,0,1,0.508,0.5528,0.3211,0.778,0.8723,same NG
531,1,12,1,0.5111,0.5449,0.3173,0.7627,0.0461,wrongkill
532,0,0,1,0.5352,0.5506,0.322,0.771,0.89,same NG
533,0,0,1,0.5175,0.5225,0.3445,0.7905,0.8472,same NG
534,0,12,1,0.5384,0.5449,0.4153,0.8126,0.8463,same NG
534,1,0,1,0.5387,0.545,0.4169,0.8129,0.0627,wrongkill
535,0,0,1,0.5219,0.5503,0.3464,0.7575,0.8201,same NG
536,0,0,1,0.5342,0.5391,0.3631,0.7487,0.8667,same NG
537,0,0,1,0.4466,0.544,0.4409,0.7581,0.8606,same NG
538,0,12,1,0.5274,0.5834,0.3239,0.7609,0.8858,wrongkill
538,1,0,1,0.5276,0.5831,0.3251,0.7607,0.02,same NG
539,0,0,1,0.5702,0.5197,0.3204,0.7663,0.8903,same NG
539,1,12,1,0.571,0.5222,0.3236,0.768,0.0013,wrongkill
540,0,8,1,0.505,0.5602,0.3166,0.7741,0.9164,same NG
541,0,0,1,0.4227,0.4799,0.4263,0.6774,0.6372,wrongkill
542,0,0,1,0.5666,0.5466,0.3333,0.7541,0.8937,same NG
542,1,12,1,0.5675,0.5401,0.3271,0.7387,0.0038,wrongkill
543,0,0,1,0.5294,0.5825,0.3443,0.7309,0.8297,same NG
544,0,12,1,0.471,0.5025,0.3545,0.8682,0.6884,same NG
544,1,0,1,0.4707,0.5093,0.3286,0.864,0.0298,wrongkill
545,0,0,1,0.5109,0.539,0.3499,0.7644,0.8462,same NG
546,0,0,1,0.4335,0.522,0.3332,0.768,0.8661,same NG
547,0,0,1,0.508,0.4725,0.3767,0.7921,0.8474,same NG
547,1,12,1,0.508,0.4725,0.3767,0.7921,0.0039,wrongkill
548,0,0,1,0.4467,0.5405,0.3309,0.8109,0.5876,same NG
548,1,12,1,0.4467,0.5405,0.3309,0.8109,0.3833,wrongkill
548,4,7,1,0.4467,0.5387,0.3165,0.782,0.0012,wrongkill
549,0,0,1,0.5225,0.5602,0.312,0.7511,0.7519,same NG
550,0,0,1,0.4622,0.5016,0.3182,0.7615,0.8784,same NG
550,1,12,1,0.4626,0.5088,0.3231,0.7552,0.0014,wrongkill
550,2,7,1,0.4622,0.5016,0.3182,0.7615,0.0013,wrongkill
551,0,0,1,0.5145,0.4366,0.3449,0.7434,0.7618,same NG
552,0,0,1,0.4668,0.4882,0.3272,0.7746,0.8567,same NG
553,0,0,1,0.5372,0.4361,0.3829,0.7933,0.7916,same NG
554,0,0,1,0.5275,0.5548,0.33,0.783,0.7948,same NG
554,1,12,1,0.53,0.5492,0.3203,0.7632,0.1041,wrongkill
555,0,0,1,0.5232,0.5713,0.3289,0.7807,0.6421,same NG
555,1,12,1,0.5255,0.5723,0.3302,0.7797,0.2439,wrongkill
556,0,0,1,0.5207,0.5723,0.3213,0.7395,0.813,same NG
556,1,12,1,0.5207,0.5723,0.3213,0.7395,0.001,wrongkill
557,0,0,1,0.4792,0.5104,0.3217,0.7574,0.8377,same NG
557,1,12,1,0.4818,0.5149,0.3172,0.7507,0.0011,wrongkill
558,0,0,1,0.5433,0.5705,0.3427,0.7538,0.8748,same NG
559,0,0,1,0.4693,0.4908,0.3332,0.7582,0.844,same NG
559,1,12,1,0.4703,0.4879,0.3238,0.7442,0.0011,wrongkill
560,0,0,1,0.4869,0.4947,0.3826,0.753,0.7801,same NG
561,0,0,1,0.4581,0.4781,0.3795,0.7425,0.8516,same NG
562,0,0,1,0.5387,0.5882,0.3256,0.7475,0.8888,same NG
562,1,12,1,0.5386,0.5884,0.325,0.7475,0.0012,wrongkill
563,0,0,1,0.5305,0.5398,0.3584,0.7402,0.8256,same NG
564,0,0,1,0.5425,0.52,0.3464,0.7517,0.8525,same NG
565,0,8,1,0.5101,0.4599,0.3197,0.7793,0.9061,same NG
566,0,8,1,0.5501,0.3803,0.3208,0.6999,0.8807,same NG
567,0,8,1,0.4688,0.4445,0.3268,0.7684,0.8581,same NG
568,0,8,1,0.4705,0.4277,0.335,0.762,0.8371,same NG
569,0,8,1,0.5372,0.3844,0.3576,0.7069,0.8033,same NG
570,0,8,1,0.5624,0.3851,0.3422,0.7433,0.8557,same NG
571,0,8,1,0.5207,0.4239,0.3299,0.7752,0.8371,same NG
572,0,8,1,0.5018,0.4326,0.3259,0.7849,0.8953,same NG
573,0,8,1,0.5362,0.4238,0.3186,0.7641,0.8704,same NG
574,0,8,1,0.5748,0.3995,0.3189,0.7377,0.8857,same NG
575,0,8,1,0.4817,0.429,0.3222,0.7692,0.8462,same NG
576,0,8,1,0.5369,0.4399,0.3239,0.7222,0.8988,same NG
577,0,0,1,0.3953,0.6753,0.2279,0.4889,0.9111,same NG
578,0,0,1,0.3858,0.659,0.2363,0.496,0.8967,same NG
579,0,8,1,0.4197,0.6474,0.2085,0.5012,0.8696,same NG
580,5,2,1,0.4556,0.4826,0.7373,0.82,0.0015,wrongkill
581,0,8,1,0.1617,0.4137,0.3015,0.7335,0.8972,same NG
581,1,8,1,0.821,0.5547,0.3271,0.7759,0.8949,same NG
581,2,8,1,0.4937,0.4747,0.3811,0.8097,0.8934,same NG
582,0,5,1,0.5073,0.5549,0.3699,0.6894,0.7465,same NG
582,1,5,1,0.1811,0.377,0.2897,0.5988,0.6128,same NG
583,0,0,1,0.529,0.5596,0.3152,0.7103,0.891,same NG
584,0,0,1,0.521,0.5532,0.3499,0.6956,0.8146,same NG
585,0,0,1,0.5411,0.5604,0.3443,0.718,0.8946,same NG
585,1,12,1,0.5411,0.5604,0.3443,0.718,0.0012,wrongkill
586,0,12,1,0.5307,0.5329,0.3353,0.7804,0.7959,same NG
586,1,0,1,0.5349,0.5242,0.3266,0.7757,0.0465,wrongkill
587,0,0,1,0.5291,0.5547,0.3071,0.7233,0.8934,same NG
587,1,12,1,0.5291,0.555,0.3072,0.7229,0.0011,wrongkill
