Unnamed: 0,x center,y center,width,height,confidence,ImageID,labelID,Area,boxID,Tag,Type,Signature,predTag,Train Comparison,Test Comparison
285,0.368,0.5024,0.6194,0.9319,0.0018,78,1,0.5772,6,0,4,C,0,,1
286,0.509,0.4886,0.368,0.8514,0.7876,79,5,0.3133,0,1,6,C,1,,1
287,0.5416,0.5017,0.3499,0.9043,0.8827,80,0,0.3165,0,1,6,C,1,,1
288,0.5416,0.5017,0.3499,0.9043,0.0066,80,12,0.3165,1,1,5,C,1,,1
289,0.5361,0.5013,0.2862,0.8799,0.9288,81,8,0.2519,0,1,6,C,1,1,
290,0.1663,0.4732,0.2737,0.8839,0.5479,81,8,0.2419,1,1,6,C,0,,0
291,0.222,0.4784,0.3906,0.6734,0.8981,82,11,0.263,0,1,6,C,1,,1
292,0.222,0.4784,0.3906,0.6734,0.0088,82,2,0.263,1,1,5,C,1,1,
293,0.2221,0.4792,0.3917,0.6737,0.0015,82,4,0.2639,2,1,5,C,1,1,
294,0.2213,0.475,0.3962,0.6828,0.0011,82,9,0.2705,3,0,0,C,0,1,
295,0.2075,0.4786,0.3873,0.6688,0.9084,83,11,0.259,0,1,6,C,1,,1
296,0.2075,0.4786,0.3873,0.6688,0.0087,83,2,0.259,1,1,5,C,1,1,
297,0.2076,0.4793,0.388,0.6688,0.0015,83,4,0.2595,2,1,5,C,1,1,
298,0.2268,0.5056,0.3986,0.6828,0.8986,84,11,0.2721,0,1,6,C,1,1,
299,0.2268,0.5056,0.3986,0.6828,0.0096,84,2,0.2721,1,1,5,C,1,1,
300,0.227,0.5063,0.4,0.6869,0.0015,84,4,0.2747,2,1,5,C,1,,1
301,0.5288,0.5003,0.3499,0.8824,0.8954,85,4,0.3088,0,1,6,C,1,1,
302,0.8512,0.5567,0.2379,0.8298,0.0093,85,0,0.1974,1,0,2,C,0,1,
303,0.8512,0.5567,0.2379,0.8298,0.0046,85,4,0.1974,2,0,2,C,0,1,
304,0.5322,0.5057,0.3273,0.8396,0.0045,85,5,0.2748,3,1,5,C,0,0,
305,0.5322,0.5057,0.3273,0.8396,0.0036,85,12,0.2748,4,0,4,C,1,0,
306,0.5322,0.5057,0.3273,0.8396,0.0032,85,1,0.2748,5,0,4,C,0,1,
307,0.5322,0.5057,0.3273,0.8396,0.0027,85,11,0.2748,6,1,5,C,0,0,
308,0.5322,0.5057,0.3273,0.8396,0.002,85,7,0.2748,7,0,4,C,1,0,
309,0.5026,0.5625,0.2579,0.786,0.8854,86,8,0.2027,0,1,6,C,1,1,
310,0.8512,0.6122,0.2435,0.7216,0.7739,86,8,0.1757,1,1,6,C,1,,1
311,0.8513,0.612,0.2448,0.7237,0.001,86,0,0.1772,2,0,4,C,0,,1
312,0.5327,0.4924,0.37,0.8997,0.8927,87,8,0.3329,0,1,6,C,1,,1
313,0.2264,0.5156,0.41,0.6901,0.888,88,11,0.283,0,1,6,C,1,1,
314,0.2264,0.5156,0.41,0.6901,0.0078,88,2,0.283,1,1,5,C,1,,1
315,0.7774,0.9488,0.3493,0.1048,0.0019,88,11,0.0366,2,0,2,C,0,1,
316,0.2265,0.5162,0.4107,0.6921,0.0015,88,4,0.2842,3,1,5,C,1,1,
317,0.2265,0.5162,0.4107,0.6921,0.0011,88,8,0.2842,4,0,4,C,0,1,
318,0.2288,0.4864,0.3993,0.6642,0.8884,89,11,0.2652,0,1,6,C,1,1,
319,0.2288,0.4864,0.3993,0.6642,0.0087,89,2,0.2652,1,1,5,C,1,1,
320,0.229,0.4871,0.4006,0.6646,0.0015,89,4,0.2662,2,1,5,C,1,1,
321,0.2326,0.5123,0.405,0.6607,0.8811,90,11,0.2676,0,1,6,C,1,1,
322,0.2326,0.5123,0.405,0.6607,0.0087,90,2,0.2676,1,1,5,C,1,1,
323,0.2337,0.5143,0.4168,0.6738,0.0015,90,4,0.2808,2,1,5,C,1,1,
324,0.4746,0.5179,0.2881,0.8734,0.8889,91,8,0.2516,0,1,6,C,1,1,
325,0.8421,0.545,0.2778,0.8564,0.0923,91,8,0.2379,1,0,2,C,0,1,
326,0.6116,0.5099,0.6313,0.8656,0.7926,92,4,0.5465,0,1,6,C,1,,1
327,0.6047,0.3891,0.6809,0.7995,0.0056,92,11,0.5444,1,1,5,C,0,0,
328,0.6114,0.51,0.6248,0.8658,0.0025,92,5,0.541,2,1,5,C,0,0,
329,0.6114,0.51,0.6248,0.8658,0.001,92,1,0.541,3,0,4,C,0,,1
330,0.3598,0.6921,0.6174,0.5332,0.7456,93,11,0.3292,0,0,2,C,1,,0
331,0.3601,0.6926,0.6173,0.5347,0.0046,93,2,0.33,1,0,2,C,1,0,
332,0.3601,0.6926,0.6173,0.5347,0.002,93,4,0.33,2,0,2,C,1,,0
333,0.3415,0.5001,0.5547,0.8641,0.8667,94,4,0.4793,0,1,6,C,1,1,
334,0.3354,0.5011,0.5647,0.8702,0.002,94,11,0.4915,1,1,5,C,1,1,
335,0.341,0.4998,0.5548,0.863,0.0017,94,5,0.4788,2,1,5,C,0,,0
336,0.341,0.4998,0.5548,0.863,0.0012,94,1,0.4788,3,0,4,C,0,1,
337,0.4852,0.5063,0.3965,0.913,0.9068,95,8,0.362,0,1,6,C,1,1,
338,0.4796,0.5161,0.3402,0.8892,0.8736,96,8,0.3025,0,1,6,C,1,1,
339,0.3663,0.279,0.6561,0.5253,0.732,97,11,0.3447,0,1,6,C,1,1,
340,0.3642,0.4666,0.6654,0.9124,0.009,97,4,0.6071,1,0,2,C,0,1,
341,0.3663,0.279,0.6561,0.5253,0.0049,97,2,0.3447,2,1,5,C,1,1,
342,0.4964,0.4972,0.3652,0.8755,0.6693,98,9,0.3197,0,1,1,C,1,,1
343,0.4887,0.4989,0.3753,0.8784,0.0647,98,4,0.3297,1,0,2,C,0,1,
344,0.4887,0.4989,0.3753,0.8784,0.0178,98,5,0.3297,2,0,2,C,0,1,
345,0.5038,0.5043,0.3314,0.8402,0.002,98,8,0.2784,3,0,2,C,0,1,
346,0.4794,0.487,0.3287,0.8495,0.0016,98,11,0.2792,4,0,2,C,0,1,
347,0.4964,0.4972,0.3652,0.8755,0.0014,98,1,0.3197,5,0,2,C,0,1,
348,0.4964,0.4972,0.3652,0.8755,0.0013,98,7,0.3197,6,0,2,C,1,0,
349,0.4599,0.5037,0.4299,0.8689,0.5348,99,5,0.3735,0,1,6,C,1,,1
350,0.1726,0.3357,0.3095,0.55,0.0016,99,5,0.1702,1,0,2,C,0,1,
351,0.5162,0.4987,0.3956,0.8951,0.7345,100,5,0.3541,0,1,6,C,1,1,
352,0.796,0.3397,0.2932,0.5719,0.0059,100,5,0.1677,1,0,2,C,0,1,
353,0.4901,0.5077,0.3634,0.9056,0.9067,101,8,0.3291,0,1,6,C,1,1,
354,0.4163,0.4933,0.468,0.89,0.7202,102,5,0.4165,0,1,6,C,1,1,
355,0.0699,0.5154,0.0946,0.9513,0.003,102,5,0.09,1,0,2,C,0,,1
356,0.4426,0.5049,0.4036,0.8664,0.747,103,5,0.3497,0,1,6,C,1,,1
357,0.8314,0.4847,0.3271,0.8975,0.0034,103,9,0.2936,1,1,1,C,1,1,
358,0.4004,0.4893,0.5913,0.8761,0.2825,104,5,0.518,0,1,5,C,0,0,
359,0.4004,0.4893,0.5913,0.8761,0.2719,104,11,0.518,1,1,6,C,1,1,
360,0.4004,0.4893,0.5913,0.8761,0.0762,104,4,0.518,2,1,5,C,1,1,
361,0.3719,0.4915,0.615,0.8885,0.0026,104,9,0.5464,3,0,0,C,0,1,
362,0.4004,0.4893,0.5913,0.8761,0.0015,104,2,0.518,4,1,5,C,1,1,
363,0.4004,0.4893,0.5913,0.8761,0.0013,104,1,0.518,5,0,4,C,0,1,
364,0.3868,0.4946,0.5766,0.8961,0.8295,105,4,0.5167,0,1,6,C,1,1,
365,0.3805,0.4946,0.5864,0.9026,0.0018,105,11,0.5293,1,1,5,C,1,1,
366,0.3866,0.4939,0.5774,0.8955,0.0011,105,1,0.5171,2,0,4,C,0,1,
367,0.6628,0.5033,0.5482,0.8891,0.3419,106,5,0.4874,0,1,5,C,0,0,
368,0.6713,0.504,0.5586,0.8914,0.3081,106,11,0.4979,1,1,6,C,0,,0
369,0.6628,0.5033,0.5482,0.8891,0.1555,106,4,0.4874,2,1,5,C,1,1,
370,0.6628,0.5033,0.5482,0.8891,0.0021,106,1,0.4874,3,0,4,C,0,,1
371,0.6628,0.5033,0.5482,0.8891,0.0017,106,2,0.4874,4,1,5,C,1,1,
372,0.6713,0.504,0.5586,0.8914,0.0015,106,9,0.4979,5,0,0,C,0,1,
373,0.3287,0.5066,0.5949,0.904,0.8441,107,4,0.5378,0,1,6,C,1,1,
374,0.5267,0.5202,0.3256,0.8679,0.0064,107,8,0.2826,1,0,2,C,0,1,
375,0.3295,0.5079,0.6182,0.9208,0.0022,107,11,0.5692,2,1,5,C,1,1,
376,0.3288,0.5058,0.5958,0.9032,0.0012,107,5,0.5381,3,1,5,C,0,0,
377,0.3287,0.5066,0.5949,0.904,0.001,107,1,0.5378,4,0,4,C,0,1,
378,0.4848,0.5605,0.0891,0.268,0.9445,108,9,0.0239,0,1,1,C,1,,1
379,0.321,0.6142,0.2103,0.1882,0.9329,108,9,0.0396,1,1,1,C,1,1,
380,0.7853,0.8422,0.0852,0.2454,0.9172,108,9,0.0209,2,1,1,C,1,1,
381,0.6448,0.4962,0.1612,0.3117,0.0016,108,9,0.0503,3,1,1,C,1,1,
382,0.4849,0.5604,0.0894,0.2674,0.0012,108,1,0.0239,4,0,2,C,0,1,
383,0.7844,0.8409,0.0854,0.2436,0.0011,108,1,0.0208,5,0,2,C,0,1,
384,0.9737,0.8734,0.0159,0.174,0.0011,108,9,0.0028,6,1,1,C,1,,1
385,0.2039,0.1858,0.0844,0.268,0.9428,109,9,0.0226,0,1,1,C,1,1,
386,0.5014,0.4781,0.0908,0.2726,0.931,109,9,0.0248,1,1,1,C,1,1,
387,0.6666,0.4216,0.2045,0.1892,0.9285,109,9,0.0387,2,1,1,C,1,1,
388,0.3628,0.5009,0.1931,0.2867,0.0046,109,9,0.0554,3,1,1,C,1,1,
389,0.749,0.681,0.1284,0.2795,0.0017,109,9,0.0359,4,1,1,C,1,,1
390,0.595,0.1309,0.1434,0.2016,0.0016,109,9,0.0289,5,1,1,C,1,1,
391,0.2039,0.1857,0.0848,0.2678,0.0011,109,1,0.0227,6,0,2,C,0,1,
392,0.5011,0.4778,0.0911,0.2721,0.0011,109,1,0.0248,7,0,2,C,0,1,
393,0.8281,0.5049,0.1565,0.2818,0.001,109,9,0.0441,8,1,1,C,1,1,
394,0.7977,0.8399,0.0836,0.2463,0.9464,110,9,0.0206,0,1,1,C,1,,1
395,0.4995,0.5566,0.0884,0.2688,0.9349,110,9,0.0238,1,1,1,C,1,,1
396,0.3329,0.6124,0.2045,0.1873,0.8482,110,9,0.0383,2,1,1,C,1,,1
397,0.6362,0.5012,0.1745,0.2987,0.002,110,9,0.0521,3,1,1,C,1,1,
398,0.7977,0.8397,0.0842,0.2474,0.0012,110,1,0.0208,4,0,2,C,0,1,
399,0.4995,0.5567,0.0897,0.2688,0.0011,110,1,0.0241,5,0,2,C,0,,1
400,0.4868,0.5146,0.0894,0.2698,0.9416,111,9,0.0241,0,1,1,C,1,1,
401,0.6549,0.4592,0.2104,0.1882,0.9366,111,9,0.0396,1,1,1,C,1,1,
402,0.1882,0.2237,0.0858,0.2669,0.9171,111,9,0.0229,2,1,1,C,1,1,
403,0.365,0.5016,0.1871,0.2694,0.0039,111,9,0.0504,3,1,1,C,1,1,
404,0.833,0.6649,0.1335,0.2593,0.0024,111,9,0.0346,4,1,1,C,1,1,
405,0.4869,0.5145,0.0904,0.2709,0.0011,111,1,0.0245,5,0,2,C,0,1,
406,0.1883,0.2237,0.0867,0.2683,0.0011,111,1,0.0233,6,0,2,C,0,,1
407,0.4917,0.4421,0.0887,0.27,0.9372,112,9,0.024,0,1,1,C,1,,1
408,0.1939,0.164,0.0855,0.2507,0.937,112,9,0.0214,1,1,1,C,1,,1
409,0.6595,0.3892,0.206,0.1932,0.9264,112,9,0.0398,2,1,1,C,1,,1
410,0.363,0.4263,0.1789,0.2606,0.002,112,9,0.0466,3,1,1,C,1,1,
411,0.9687,0.3588,0.0263,0.1346,0.0012,112,9,0.0035,4,1,1,C,1,1,
412,0.4918,0.4418,0.0894,0.2698,0.0012,112,1,0.0241,5,0,2,C,0,1,
413,0.1938,0.1639,0.086,0.2509,0.0012,112,1,0.0216,6,0,2,C,0,1,
414,0.8003,0.8367,0.0828,0.2479,0.9432,113,9,0.0205,0,1,1,C,1,1,
415,0.5026,0.5561,0.0897,0.2695,0.933,113,9,0.0242,1,1,1,C,1,1,
416,0.3366,0.6097,0.2093,0.1897,0.9128,113,9,0.0397,2,1,1,C,1,1,
417,0.6354,0.5024,0.178,0.2994,0.0034,113,9,0.0533,3,1,1,C,1,,1
418,0.9729,0.8748,0.017,0.1756,0.0014,113,9,0.003,4,1,1,C,1,1,
419,0.8004,0.8365,0.0834,0.2492,0.0012,113,1,0.0208,5,0,2,C,0,1,
420,0.5026,0.556,0.09,0.2693,0.0011,113,1,0.0242,6,0,2,C,0,,1
421,0.509,0.4508,0.0878,0.2616,0.9427,114,9,0.023,0,1,1,C,1,1,
422,0.3447,0.5059,0.2093,0.1945,0.9408,114,9,0.0407,1,1,1,C,1,1,
423,0.8089,0.7434,0.0849,0.2682,0.9309,114,9,0.0228,2,1,1,C,1,1,
424,0.6292,0.4224,0.1775,0.2872,0.0014,114,9,0.051,3,1,1,C,1,,1
425,0.509,0.4508,0.0882,0.2611,0.0012,114,1,0.023,4,0,2,C,0,1,
426,0.8088,0.7435,0.0863,0.2686,0.0011,114,1,0.0232,5,0,2,C,0,,1
427,0.8039,0.837,0.0855,0.249,0.9417,115,9,0.0213,0,1,1,C,1,1,
428,0.5059,0.5537,0.0876,0.2682,0.9366,115,9,0.0235,1,1,1,C,1,1,
429,0.3391,0.6087,0.2117,0.1905,0.9307,115,9,0.0403,2,1,1,C,1,1,
430,0.6341,0.5001,0.177,0.2963,0.0023,115,9,0.0524,3,1,1,C,1,,1
431,0.804,0.8369,0.0863,0.2499,0.0012,115,1,0.0216,4,0,2,C,0,1,
432,0.5059,0.5535,0.0882,0.2679,0.0011,115,1,0.0236,5,0,2,C,0,1,
433,0.5059,0.5535,0.0882,0.2679,0.001,115,12,0.0236,6,0,2,C,1,0,
434,0.8021,0.768,0.0855,0.2649,0.9362,116,9,0.0226,0,1,1,C,1,1,
435,0.5028,0.4789,0.089,0.2688,0.9324,116,9,0.0239,1,1,1,C,1,1,
436,0.3368,0.5332,0.209,0.1936,0.9125,116,9,0.0405,2,1,1,C,1,1,
437,0.6358,0.5012,0.1854,0.2802,0.0052,116,9,0.052,3,1,1,C,1,1,
438,0.2145,0.2607,0.1054,0.2988,0.0022,116,9,0.0315,4,1,1,C,1,,1
439,0.6432,0.7383,0.1999,0.3025,0.0021,116,9,0.0605,5,1,1,C,1,1,
440,0.5027,0.4788,0.0894,0.2686,0.0011,116,1,0.024,6,0,2,C,0,1,
441,0.8022,0.768,0.0866,0.2657,0.0011,116,1,0.023,7,0,2,C,0,,1
442,0.7942,0.838,0.0835,0.2465,0.9452,117,9,0.0206,0,1,1,C,1,1,
443,0.4981,0.5528,0.0893,0.2683,0.9324,117,9,0.024,1,1,1,C,1,,1
444,0.3293,0.6114,0.2057,0.1896,0.9206,117,9,0.039,2,1,1,C,1,1,
445,0.6387,0.4981,0.1713,0.3043,0.0032,117,9,0.0521,3,1,1,C,1,1,
446,0.9727,0.8738,0.0162,0.1728,0.0017,117,9,0.0028,4,1,1,C,1,1,
447,0.7942,0.8381,0.084,0.2463,0.0012,117,1,0.0207,5,0,2,C,0,1,
448,0.4983,0.5528,0.0902,0.2688,0.0011,117,1,0.0242,6,0,2,C,0,1,
449,0.4941,0.4923,0.088,0.2676,0.9369,118,9,0.0236,0,1,1,C,1,1,
450,0.7911,0.7851,0.0837,0.2713,0.9365,118,9,0.0227,1,1,1,C,1,1,
451,0.3285,0.5492,0.2106,0.1916,0.9296,118,9,0.0403,2,1,1,C,1,1,
452,0.6331,0.5011,0.1758,0.2771,0.0035,118,9,0.0487,3,1,1,C,1,1,
453,0.1638,0.2763,0.1347,0.3089,0.0021,118,9,0.0416,4,1,1,C,1,1,
454,0.305,0.2705,0.1671,0.3241,0.0018,118,9,0.0541,5,1,1,C,1,1,
455,0.791,0.785,0.0844,0.2712,0.0012,118,1,0.0229,6,0,2,C,0,1,
456,0.6443,0.7411,0.1924,0.3018,0.0011,118,9,0.058,7,1,1,C,1,1,
457,0.4942,0.4923,0.0887,0.2675,0.0011,118,1,0.0237,8,0,2,C,0,1,
458,0.791,0.785,0.0844,0.2712,0.0011,118,12,0.0229,9,0,2,C,0,1,
459,0.5143,0.4872,0.0883,0.2657,0.9424,119,9,0.0235,0,1,1,C,1,1,
460,0.8145,0.7798,0.0846,0.2691,0.9344,119,9,0.0228,1,1,1,C,1,1,
461,0.3511,0.543,0.2066,0.1943,0.9241,119,9,0.0401,2,1,1,C,1,1,
462,0.6373,0.4948,0.1889,0.2825,0.0072,119,9,0.0534,3,1,1,C,1,1,
463,0.6941,0.7437,0.1949,0.3023,0.002,119,9,0.0589,4,1,1,C,1,,1
464,0.3006,0.2595,0.1235,0.2933,0.0018,119,9,0.0362,5,1,1,C,1,,1
465,0.457,0.8158,0.1753,0.2495,0.0016,119,9,0.0437,6,1,1,C,1,1,
466,0.5144,0.4871,0.0888,0.2653,0.0012,119,1,0.0236,7,0,2,C,0,1,
467,0.8145,0.7796,0.0854,0.2695,0.0011,119,1,0.023,8,0,2,C,0,1,
468,0.1673,0.6623,0.1608,0.3249,0.0011,119,9,0.0522,9,1,1,C,1,,1
469,0.8145,0.7796,0.0854,0.2695,0.001,119,12,0.023,10,0,2,C,0,1,
470,0.2036,0.1983,0.0827,0.2668,0.9387,120,9,0.0221,0,1,1,C,1,1,
471,0.5019,0.4865,0.0907,0.2735,0.9343,120,9,0.0248,1,1,1,C,1,,1
472,0.6666,0.4317,0.2092,0.1974,0.9253,120,9,0.0413,2,1,1,C,1,1,
473,0.3658,0.4989,0.1819,0.2741,0.0026,120,9,0.0499,3,1,1,C,1,,1
474,0.8341,0.6638,0.1322,0.2575,0.0012,120,9,0.034,4,1,1,C,1,1,
475,0.2036,0.1981,0.0834,0.2672,0.0011,120,1,0.0223,5,0,2,C,0,1,
476,0.5019,0.4866,0.0908,0.2732,0.0011,120,1,0.0248,6,0,2,C,0,,1
477,0.2036,0.1981,0.0834,0.2672,0.001,120,12,0.0223,7,0,2,C,0,1,
478,0.5137,0.4522,0.0883,0.2645,0.9391,121,9,0.0234,0,1,1,C,1,1,
479,0.3468,0.506,0.2149,0.1962,0.939,121,9,0.0422,1,1,1,C,1,1,
480,0.8101,0.7453,0.0859,0.2686,0.9334,121,9,0.0231,2,1,1,C,1,1,
481,0.5138,0.4521,0.0889,0.264,0.0012,121,1,0.0235,3,0,2,C,0,1,
482,0.81,0.7452,0.0871,0.2683,0.0011,121,1,0.0234,4,0,2,C,0,,1
483,0.6778,0.4059,0.2087,0.1914,0.945,122,9,0.0399,0,1,1,C,1,,1
484,0.5135,0.4593,0.0897,0.267,0.9436,122,9,0.0239,1,1,1,C,1,1,
485,0.2148,0.1724,0.0862,0.2604,0.9368,122,9,0.0224,2,1,1,C,1,1,
486,0.7965,0.6753,0.0916,0.2471,0.0045,122,9,0.0226,3,1,1,C,1,1,
487,0.3596,0.4987,0.1772,0.288,0.0042,122,9,0.051,4,1,1,C,1,1,
488,0.2145,0.1723,0.0876,0.261,0.0012,122,1,0.0229,5,0,2,C,0,1,
489,0.3529,0.1956,0.1643,0.2638,0.0011,122,9,0.0434,6,1,1,C,1,1,
490,0.5133,0.4595,0.0891,0.2662,0.0011,122,1,0.0237,7,0,2,C,0,,1
491,0.4858,0.4631,0.0878,0.2693,0.9451,123,9,0.0236,0,1,1,C,1,1,
492,0.6496,0.4114,0.2094,0.1904,0.9432,123,9,0.0399,1,1,1,C,1,1,
493,0.1859,0.1748,0.0856,0.2667,0.9365,123,9,0.0228,2,1,1,C,1,1,
494,0.8223,0.6615,0.1088,0.2621,0.0028,123,9,0.0285,3,1,1,C,1,,1
495,0.3649,0.4972,0.1976,0.2855,0.0027,123,9,0.0564,4,1,1,C,1,1,
496,0.7275,0.6828,0.1099,0.2609,0.0025,123,9,0.0287,5,1,1,C,1,1,
497,0.5443,0.1294,0.1624,0.202,0.0017,123,9,0.0328,6,1,1,C,1,1,
498,0.1861,0.1748,0.0867,0.2674,0.0012,123,1,0.0232,7,0,2,C,0,1,
499,0.4859,0.463,0.0889,0.271,0.0011,123,1,0.0241,8,0,2,C,0,1,
500,0.5063,0.5189,0.0904,0.2725,0.9396,124,9,0.0246,0,1,1,C,1,1,
501,0.2076,0.2277,0.0847,0.2691,0.9353,124,9,0.0228,1,1,1,C,1,,1
502,0.6701,0.4633,0.2113,0.1958,0.9085,124,9,0.0414,2,1,1,C,1,1,
503,0.3629,0.5062,0.1852,0.2679,0.0045,124,9,0.0496,3,1,1,C,1,1,
504,0.747,0.7413,0.1107,0.2309,0.0037,124,9,0.0256,4,1,1,C,1,1,
505,0.8356,0.6707,0.1126,0.252,0.0033,124,9,0.0284,5,1,1,C,1,1,
506,0.6411,0.8079,0.1578,0.2392,0.0018,124,9,0.0378,6,1,1,C,1,1,
507,0.5063,0.5188,0.0908,0.2721,0.0011,124,1,0.0247,7,0,2,C,0,,1
508,0.2077,0.2276,0.0856,0.2691,0.0011,124,1,0.023,8,0,2,C,0,1,
509,0.5858,0.1837,0.1656,0.269,0.0011,124,9,0.0445,9,1,1,C,1,1,
510,0.208,0.2267,0.0864,0.269,0.001,124,8,0.0233,10,0,2,C,0,1,
511,0.1963,0.1647,0.083,0.2541,0.9396,125,9,0.0211,0,1,1,C,1,1,
512,0.4949,0.451,0.087,0.2662,0.9395,125,9,0.0231,1,1,1,C,1,1,
513,0.66,0.3956,0.2088,0.1938,0.9354,125,9,0.0405,2,1,1,C,1,1,
514,0.3653,0.4292,0.1827,0.2649,0.0016,125,9,0.0484,3,1,1,C,1,1,
515,0.1963,0.1645,0.0836,0.2542,0.0012,125,1,0.0213,4,0,2,C,0,1,
516,0.495,0.4509,0.0879,0.2674,0.0011,125,1,0.0235,5,0,2,C,0,1,
517,0.1963,0.1645,0.0836,0.2542,0.001,125,12,0.0213,6,0,2,C,0,1,
518,0.5099,0.5257,0.088,0.2632,0.9455,126,9,0.0232,0,1,1,C,1,1,
519,0.3447,0.5806,0.2149,0.1929,0.9393,126,9,0.0415,1,1,1,C,1,1,
520,0.8091,0.8132,0.0861,0.2654,0.9184,126,9,0.0229,2,1,1,C,1,1,
521,0.6323,0.4983,0.182,0.2862,0.0036,126,9,0.0521,3,1,1,C,1,1,
522,0.5099,0.5256,0.0883,0.2627,0.0012,126,1,0.0232,4,0,2,C,0,1,
523,0.8095,0.8131,0.0856,0.2647,0.0011,126,1,0.0227,5,0,2,C,0,1,
524,0.7945,0.8034,0.0825,0.2623,0.9408,127,9,0.0217,0,1,1,C,1,1,
525,0.4989,0.512,0.0864,0.2645,0.9316,127,9,0.0229,1,1,1,C,1,1,
526,0.3323,0.5665,0.2039,0.1877,0.9293,127,9,0.0383,2,1,1,C,1,1,
527,0.7946,0.804,0.0825,0.2611,0.0011,127,1,0.0215,3,0,2,C,0,1,
528,0.499,0.512,0.0876,0.2651,0.0011,127,1,0.0232,4,0,2,C,0,1,
529,0.7946,0.8128,0.0848,0.2323,0.9466,128,9,0.0197,0,1,1,C,1,,1
530,0.4968,0.5505,0.0873,0.2476,0.9358,128,9,0.0216,1,1,1,C,1,,1
531,0.3316,0.6004,0.2068,0.1797,0.93,128,9,0.0372,2,1,1,C,1,1,
532,0.6318,0.5368,0.1777,0.2608,0.0023,128,9,0.0464,3,1,1,C,1,1,
533,0.7946,0.8127,0.0855,0.2329,0.0012,128,1,0.0199,4,0,2,C,0,1,
534,0.4969,0.5505,0.0883,0.2482,0.0011,128,1,0.0219,5,0,2,C,0,1,
535,0.8028,0.8103,0.0836,0.2344,0.9426,129,9,0.0196,0,1,1,C,1,1,
536,0.3377,0.5968,0.2124,0.1798,0.9366,129,9,0.0382,1,1,1,C,1,1,
537,0.5032,0.5455,0.0862,0.2475,0.9296,129,9,0.0213,2,1,1,C,1,1,
538,0.6309,0.535,0.1822,0.2618,0.003,129,9,0.0477,3,1,1,C,1,1,
539,0.8029,0.8102,0.0844,0.235,0.0012,129,1,0.0198,4,0,2,C,0,1,
540,0.5031,0.5453,0.0869,0.2479,0.0011,129,1,0.0215,5,0,2,C,0,1,
541,0.5057,0.5138,0.09,0.2529,0.9372,130,9,0.0228,0,1,1,C,1,1,
542,0.2094,0.2417,0.0872,0.2508,0.9369,130,9,0.0219,1,1,1,C,1,1,
543,0.6707,0.4623,0.2124,0.1836,0.9265,130,9,0.039,2,1,1,C,1,1,
544,0.3623,0.5318,0.1756,0.2555,0.0043,130,9,0.0449,3,1,1,C,1,1,
545,0.7325,0.0857,0.1192,0.0314,0.0014,130,9,0.0037,4,1,1,C,1,1,
546,0.2095,0.2417,0.0878,0.2509,0.0011,130,1,0.022,5,0,2,C,0,,1
547,0.5057,0.5136,0.0905,0.2529,0.0011,130,1,0.0229,6,0,2,C,0,1,
548,0.7959,0.7179,0.0831,0.2484,0.9439,131,9,0.0207,0,1,1,C,1,1,
549,0.4953,0.4485,0.0883,0.2495,0.9382,131,9,0.022,1,1,1,C,1,1,
550,0.332,0.4984,0.2089,0.18,0.8301,131,9,0.0376,2,1,1,C,1,,1
551,0.6353,0.4666,0.179,0.2583,0.0048,131,9,0.0463,3,1,1,C,1,1,
552,0.2868,0.9,0.1007,0.0531,0.0022,131,9,0.0053,4,1,1,C,1,1,
553,0.1735,0.2511,0.1114,0.2694,0.0019,131,9,0.03,5,1,1,C,1,1,
554,0.646,0.6878,0.1937,0.2711,0.0018,131,9,0.0525,6,1,1,C,1,1,
555,0.4954,0.4485,0.0892,0.2504,0.0011,131,1,0.0223,7,0,2,C,0,1,
556,0.7959,0.7178,0.0841,0.2489,0.0011,131,1,0.0209,8,0,2,C,0,,1
557,0.3426,0.595,0.2114,0.1777,0.9458,132,9,0.0376,0,1,1,C,1,,1
558,0.8053,0.8097,0.0841,0.2346,0.94,132,9,0.0197,1,1,1,C,1,,1
559,0.5079,0.5434,0.0861,0.2481,0.9395,132,9,0.0214,2,1,1,C,1,,1
560,0.6311,0.5343,0.1846,0.2641,0.0044,132,9,0.0488,3,1,1,C,1,,1
561,0.8054,0.8096,0.0849,0.235,0.0012,132,1,0.0199,4,0,2,C,0,1,
562,0.8054,0.8089,0.0849,0.2371,0.0012,132,8,0.0201,5,0,2,C,0,1,
563,0.5079,0.5432,0.0869,0.2484,0.0011,132,1,0.0216,6,0,2,C,0,,1
564,0.2205,0.2303,0.0855,0.2536,0.9397,133,9,0.0217,0,1,1,C,1,1,
565,0.6848,0.45,0.2074,0.1789,0.9335,133,9,0.0371,1,1,1,C,1,,1
566,0.5189,0.5008,0.0879,0.2437,0.9264,133,9,0.0214,2,1,1,C,1,1,
567,0.4094,0.5363,0.1889,0.2613,0.0032,133,9,0.0494,3,1,1,C,1,1,
568,0.832,0.6882,0.1169,0.2244,0.0013,133,9,0.0262,4,1,1,C,1,1,
569,0.2205,0.2301,0.0862,0.2534,0.0011,133,1,0.0218,5,0,2,C,0,1,
570,0.519,0.5007,0.0889,0.2442,0.0011,133,1,0.0217,6,0,2,C,0,1,
571,0.3569,0.3212,0.1827,0.2655,0.0011,133,9,0.0485,7,1,1,C,1,1,
572,0.2205,0.2301,0.0862,0.2534,0.001,133,12,0.0218,8,0,2,C,0,,1
